,Link,Text,Label,sources,translated
511,https://t.me/nrpublic/19712,"Володін: Зеленський залишив Україну та поїхав до Польщі За словами спікера, депутати Верховної ради розповіли, що не можуть потрапити до Зеленського у Львові.",True,t.me/nrpublic,"Volodin: Zelensky left Ukraine and went to Poland According to the speaker, the deputies of the Verkhovna Rada said that they could not get to Zelensky in Lviv."
512,https://t.me/nrpublic/19713,"Світова ядерна асоціація (World Nuclear Association, WNA) підтримує створення безпечних зон навколо АЕС в Україні, повідомляє ""Енергоатом""",True,t.me/nrpublic,"The World Nuclear Association (WNA) supports the creation of safe zones around nuclear power plants in Ukraine, reports ""Energoatom""."
513,https://t.me/nrpublic/19714,"НАТО не збирається закривати небо над Україною, в країні не буде військових НАТО - Єнс Столтенберг",True,t.me/nrpublic,"NATO is not going to close the sky over Ukraine, there will be no NATO troops in the country - Jens Stoltenberg"
514,https://t.me/nrpublic/19731,Шольц та Путін домовилися незабаром провести нові переговори щодо України — Кабмін ФРН,True,t.me/nrpublic,Scholz and Putin agreed to soon hold new negotiations regarding Ukraine — Cabinet of Germany
515,https://t.me/nrpublic/19732,Подоляк відмовився відповідати на запитання про місцезнаходження президента України Володимира Зеленського,True,t.me/nrpublic,Podolyak refused to answer questions about the whereabouts of Ukrainian President Volodymyr Zelenskyi
516,https://t.me/nrpublic/19733,Литовський парламент підтримує запровадження закритого неба над Україною,True,t.me/nrpublic,The Lithuanian Parliament supports the introduction of a closed sky over Ukraine
517,https://t.me/nrpublic/19735,"Зеленський перебуває у Києві, він не залишав Україну, стверджує Верховна рада",True,t.me/nrpublic,"Zelenskyi is in Kyiv, he has not left Ukraine, the Verkhovna Rada claims"
518,https://t.me/nrpublic/19740,"Кількість біженців, які прибули до Польщі з України, перевищила 700 тисяч, повідомляє польська прикордонна охорона.",True,t.me/nrpublic,"The number of refugees who arrived in Poland from Ukraine exceeded 700,000, the Polish border guard reports."
519,https://t.me/nrpublic/19746,"ООН: 331 мирний житель України загинув під час ""воєнної операції"" Серед них – 19 дітей. Поранено 675 людей",True,t.me/nrpublic,"UN: 331 civilians of Ukraine died during the ""military operation"", including 19 children. 675 people were injured"
520,https://t.me/nrpublic/19754,Володимир Зеленський провів переговори з президентом Європейської ради Шарлем Мішелем – обговорювали безпеку АЕС в Україні – членство України в ЄС – нові санкції проти Росії,True,t.me/nrpublic,"Volodymyr Zelenskyi held talks with the President of the European Council, Charles Michel - they discussed the safety of nuclear power plants in Ukraine - Ukraine's membership in the EU - new sanctions against Russia"
521,https://t.me/nrpublic/19759,"Американські військові встановили канал зв'язку з Росією щодо ситуації навколо України, повідомляє кореспондент американського видання Stars and Stripes.",True,t.me/nrpublic,"The American military has established a communication channel with Russia regarding the situation around Ukraine, reports the correspondent of the American publication Stars and Stripes."
522,https://t.me/nrpublic/19771,"Джонсон та Ердоган наголосили на важливості повного міжнародного засудження дій Росії в Україні, повідомили на Даунінг-стріт.",True,t.me/nrpublic,"Johnson and Erdogan emphasized the importance of full international condemnation of Russia's actions in Ukraine, Downing Street reported."
523,https://t.me/nrpublic/19772,Рада безпеки ООН проводить засідання щодо ситуації навколо України,True,t.me/nrpublic,The UN Security Council is holding a meeting on the situation around Ukraine
524,https://t.me/nrpublic/19773,"Українські ЗМІ повідомляють, що президент Володимир Зеленський зробить екстрену заяву найближчими хвилинами",True,t.me/nrpublic,Ukrainian media reports that President Volodymyr Zelenskyi will make an emergency statement in the next few minutes
525,https://t.me/nrpublic/19782,"G7 закликала терміново відкрити гуманітарні коридори в Україні, попередила Росію про подальші суворі санкції.",True,t.me/nrpublic,"The G7 called for the urgent opening of humanitarian corridors in Ukraine, and warned Russia of further severe sanctions."
526,https://t.me/nrpublic/19791,"Китай закликає Росію та Україну знайти рішення, яке б враховувало легітимне занепокоєння обох сторін, повідомив постпред КНР при ООН.",True,t.me/nrpublic,"China calls on Russia and Ukraine to find a solution that would take into account the legitimate concerns of both sides, the post-envoy of the People's Republic of China to the UN said."
527,https://t.me/nrpublic/19796,"Porsche пожертвувала 1 мільйон євро на надання екстреної допомоги людям, які постраждали від гуманітарної кризи в Україні",True,t.me/nrpublic,Porsche donated 1 million euros to provide emergency aid to people affected by the humanitarian crisis in Ukraine
528,https://t.me/nrpublic/19822,"США як і НАТО вважають, що не варто запроваджувати ""безпольотну зону"" над Україною - держсекретар Блінкен",True,t.me/nrpublic,"The US and NATO believe that it is not necessary to introduce a ""no-fly zone"" over Ukraine - Secretary of State Blinken"
529,https://t.me/nrpublic/19826,"Світовий банк готовий потужно підтримувати Україну – Зеленський За словами президента, це важливо для подолання наслідків спецоперації від Росії",True,t.me/nrpublic,"The World Bank is ready to strongly support Ukraine - Zelenskyi According to the president, this is important to overcome the consequences of a special operation by Russia"
530,https://t.me/nrpublic/19827,"Знаючи, що нові удари та жертви неминучі, НАТО свідомо вирішило не закривати небо над Україною — Зеленський",True,t.me/nrpublic,"Knowing that new strikes and casualties are inevitable, NATO deliberately decided not to close the sky over Ukraine — Zelensky"
531,https://t.me/nrpublic/19833,"Зеленський: Ми вважаємо, що країни НАТО самі створили наратив, що нібито закриття неба над Україною спровокує пряму агресію Росії проти НАТО. Це самогіпноз!",True,t.me/nrpublic,Zelensky: We believe that the NATO countries themselves created the narrative that the alleged closure of the sky over Ukraine will provoke direct Russian aggression against NATO. This is self-hypnosis!
532,https://t.me/nrpublic/19835,Зеленський спростовує інформацію про свій від'їзд з України Раніше цю інформацію поширив речник російської Держдуми Володін,True,t.me/nrpublic,Zelensky denies the information about his departure from Ukraine Earlier this information was spread by the spokesman of the Russian State Duma Volodin
533,https://t.me/nrpublic/19838,Чехія планує виплачувати по 200 євро біженцям із України щомісяця. Втікачі зможуть отримати виплати протягом трьох місяців з дня прибуття до країни,True,t.me/nrpublic,The Czech Republic plans to pay 200 euros per month to refugees from Ukraine. Refugees will be able to receive payments within three months of their arrival in the country
534,https://t.me/nrpublic/19845,"Сінгапур оголосив про санкції проти російських банків та держави, пояснивши, що для нього як маленької держави напад Росії на Україну - це небезпечний прецедент.",True,t.me/nrpublic,"Singapore announced sanctions against Russian banks and the state, explaining that for it, as a small state, Russia's attack on Ukraine is a dangerous precedent."
535,https://t.me/nrpublic/19854,"До яких країн їдуть біженці з України Їх уже понад 1,2 мільйона.",True,t.me/nrpublic,To which countries are refugees from Ukraine going? There are already more than 1.2 million of them.
536,https://t.me/nrpublic/19861,"З Маріуполя планується вивезти понад 200 тисяч людей, з Волновахи – понад 15 тисяч, повідомив віце-прем'єр України.",True,t.me/nrpublic,"It is planned to evacuate more than 200,000 people from Mariupol, and more than 15,000 from Volnovakha, the Deputy Prime Minister of Ukraine said."
537,https://t.me/nrpublic/19897,Третій раунд переговорів делегацій України та Росії може відбутися 7 березня.,True,t.me/nrpublic,The third round of negotiations between the delegations of Ukraine and Russia may take place on March 7.
538,https://t.me/nrpublic/19923,Євросоюз виділив перший транш у 500 млн євро на допомогу біженцям з України,True,t.me/nrpublic,The European Union allocated the first tranche of 500 million euros to help refugees from Ukraine
539,https://t.me/nrpublic/19941,Українська влада Маріуполя оголосила евакуацію мирного населення з міста гуманітарним коридором,True,t.me/nrpublic,The Ukrainian authorities of Mariupol announced the evacuation of the civilian population from the city through a humanitarian corridor
540,https://t.me/nrpublic/19943,"Україна не мала серйозної перспективи членства в НАТО у найближчому майбутньому, вважає Джонсон.",True,t.me/nrpublic,"According to Johnson, Ukraine had no serious prospect of NATO membership in the near future."
541,https://t.me/nrpublic/19956,"Папа Римський Франциск заявив, що Святий престол готовий зробити все, щоб досягти миру в Україні.",True,t.me/nrpublic,Pope Francis said that the Holy See is ready to do everything to achieve peace in Ukraine.
542,https://t.me/nrpublic/19959,Тіну Канделакі оголосять у міжнародний розшук найближчими днями - Генпрокурор України,True,t.me/nrpublic,Tina Kandelaki will be declared an international wanted person in the coming days - Prosecutor General of Ukraine
543,https://t.me/nrpublic/19975,"Президент України Володимир Зеленський оголосив про надання шести містам звання міста-героя. Це Харків, Чернігів, Маріуполь, Херсон, Гостомель, Волноваха.",True,t.me/nrpublic,"The President of Ukraine, Volodymyr Zelenskyy, announced that six cities will be awarded the title of Hero City. These are Kharkiv, Chernihiv, Mariupol, Kherson, Gostomel, Volnovakha."
544,https://t.me/nrpublic/19976,Конгрес США розгляне виняток Росії зі СОТ і заборона імпорту нафти Законопроект скасує «нормальні торговельні відносини з Росією та Білорусією». Україні можуть виділити $10 млрд.,True,t.me/nrpublic,"The US Congress will consider Russia's exception to the WTO and the ban on oil imports. The bill will cancel ""normal trade relations with Russia and Belarus."" $10 billion can be allocated to Ukraine."
545,https://t.me/nrpublic/19979,Youtube заблокував канал проросійського блогера Анатолія Шарія на території України Рік тому СБУ оголосила Шарія у розшук,True,t.me/nrpublic,"Youtube blocked the channel of pro-Russian blogger Anatoly Shary in Ukraine A year ago, the SBU declared Shary wanted"
546,https://t.me/nrpublic/19994,Російська делегація вилетіла до Білорусії на третій раунд переговорів з Україною - РИА Новости,True,t.me/nrpublic,The Russian delegation flew to Belarus for the third round of negotiations with Ukraine - RIA Novosti
547,https://t.me/nrpublic/20007,"Миколи Баскова підозрюють у пропаганді та виправданні війни в Україні, суд задовольнив клопотання про його арешт — Генпрокурор України",True,t.me/nrpublic,"Mykola Baskov is suspected of propagandizing and justifying the war in Ukraine, the court granted the request for his arrest — Prosecutor General of Ukraine"
548,https://t.me/nrpublic/20014,"За словами журналіста Христа Грозєва, Росія вимагає від України: 1) Призначити Юрія Бойка прем'єр-міністром 2) Визнати ЛДНР та Крим 3) Відмовитись від НАТО Зеленський категорично відмовив.",True,t.me/nrpublic,"According to journalist Hristo Grozev, Russia demands from Ukraine: 1) Appoint Yury Boyk as Prime Minister 2) Recognize the LDPR and Crimea 3) Give up NATO Zelensky flatly refused."
549,https://t.me/nrpublic/20015,"Байден 7 березня обговорить відеозв'язок з Макроном, Шольцем і Джонсоном ситуацію в Україні, повідомили в Білому домі.",True,t.me/nrpublic,"On March 7, Biden will discuss the situation in Ukraine via video link with Macron, Scholz and Johnson, the White House reported."
550,https://t.me/nrpublic/20020,Українська делегація прилетіла на третій раунд переговорів із Росією до Біловезької пущі на вертольотах.,True,t.me/nrpublic,The Ukrainian delegation arrived by helicopter for the third round of negotiations with Russia in Bialowieza Forest.
551,https://t.me/nrpublic/20024,ООН: під час спецоперації в Україні загинуло понад 400 мирних жителів,True,t.me/nrpublic,UN: more than 400 civilians died during the special operation in Ukraine
552,https://t.me/nrpublic/20033,Третій раунд переговорів Росії та України,True,t.me/nrpublic,The third round of negotiations between Russia and Ukraine
553,https://t.me/nrpublic/20034,Макрон має намір 8 березня зателефонувати голові КНР для обговорення ситуації навколо України.,True,t.me/nrpublic,Macron intends to call the President of the People's Republic of China on March 8 to discuss the situation around Ukraine.
554,https://t.me/nrpublic/20048,Слуцький: четвертий раунд переговорів з Україною відбудеться найближчим часом,True,t.me/nrpublic,Slutsky: the fourth round of negotiations with Ukraine will take place in the near future
555,https://t.me/nrpublic/20052,"Президент Франції Емманюель Макрон заявив, що не очікує врегулювання ситуації в Україні найближчим часом.",True,t.me/nrpublic,French President Emmanuel Macron said that he does not expect the situation in Ukraine to be resolved in the near future.
556,https://t.me/nrpublic/20057,Ми хочемо прямих переговорів Зеленського та Путіна — МЗС України,True,t.me/nrpublic,We want direct talks between Zelenskyi and Putin - Ministry of Foreign Affairs of Ukraine
557,https://t.me/nrpublic/20060,Леонардо Ді Капріо пожертвував 10 мільйонів доларів Україні,True,t.me/nrpublic,Leonardo DiCaprio donated 10 million dollars to Ukraine
558,https://t.me/nrpublic/20070,Екс-президент України Віктор Янукович звернувся до Володимира Зеленського,True,t.me/nrpublic,Ex-President of Ukraine Viktor Yanukovych addressed Volodymyr Zelenskyi
559,https://t.me/nrpublic/20083,Літак Катарських авіаліній Доха-Монреаль пролетів над Кримом і попрямував до закритого для цивільної авіації сегменту польотів над Україною в районі Одеси — Flightradar24,True,t.me/nrpublic,The Doha-Montreal Qatar Airways plane flew over Crimea and headed for the segment of flights over Ukraine closed for civil aviation in the Odesa area — Flightradar24
560,https://t.me/nrpublic/20084,"Щодо НАТО - я охолодів до цього питання після того, як зрозумів, що вони не готові прийняти Україну в альянс.",True,t.me/nrpublic,Regarding NATO - I cooled down on this issue after I realized that they are not ready to accept Ukraine into the alliance.
561,https://t.me/nrpublic/20092,"Сі Цзіньпін обговорив з Макроном і Шольцем Україну, заявив, що потрібно враховувати стурбованість у сфері безпеки всіх країн Сі зазначив, що ситуація в Україні викликає занепокоєння.",True,t.me/nrpublic,"Xi Jinping discussed Ukraine with Macron and Scholz, said that it is necessary to take into account the security concerns of all countries. Xi noted that the situation in Ukraine is worrying."
562,https://t.me/nrpublic/20114,"Ряд представників ""зовнішньополітичної еліти"" США закликали Адміністрацію Байдена запровадити ""обмежувальну"" безпольотну зону над Україною",True,t.me/nrpublic,"A number of representatives of the US ""foreign policy elite"" called on the Biden administration to introduce a ""restrictive"" no-fly zone over Ukraine"
563,https://t.me/nrpublic/20115,"Зеленський провів переговори з прем'єр-міністром Ізраїлю, під час яких сторони обговорили шляхи врегулювання конфлікту в Україні",True,t.me/nrpublic,"Zelensky held talks with the Prime Minister of Israel, during which the parties discussed ways to resolve the conflict in Ukraine"
564,https://t.me/nrpublic/20120,CERN (Європейська організація з ядерних досліджень) припиняє статус країни-спостерігача для Росії через ситуацію в Україні,True,t.me/nrpublic,CERN (European Organization for Nuclear Research) terminates the status of an observer country for Russia due to the situation in Ukraine
565,https://t.me/nrpublic/20125,Єврокомісія має намір приєднати Україну до енергомережі ЄС найближчим часом,True,t.me/nrpublic,The European Commission intends to join Ukraine to the EU energy grid in the near future
566,https://t.me/nrpublic/20137,"Столтенберг підтвердив, що НАТО не шукає конфлікту з Росією Мета НАТО не допустити розростання конфлікту в Україні за її межі.",True,t.me/nrpublic,Stoltenberg confirmed that NATO is not looking for a conflict with Russia NATO's goal is to prevent the conflict in Ukraine from spreading beyond its borders.
567,https://t.me/nrpublic/20142,Путіну не вдасться перемогти Україну.,True,t.me/nrpublic,Putin will not succeed in defeating Ukraine.
568,https://t.me/nrpublic/20144,Байден закликав Конгрес США ухвалити пакет на $12 млрд на підтримку України,True,t.me/nrpublic,Biden called on the US Congress to pass a $12 billion package to support Ukraine
569,https://t.me/nrpublic/20267,"Канада направить в Україну військову допомогу ще на $38,8 млн доларів, заявив Трюдо.",True,t.me/nrpublic,"Canada will send another $38.8 million in military aid to Ukraine, Trudeau said."
570,https://t.me/nrpublic/20281,Путін доручив військовій прокуратурі розібратися у ситуації з відправкою терміновиків до України,True,t.me/nrpublic,Putin instructed the military prosecutor's office to look into the situation with the dispatch of ambulances to Ukraine
571,https://t.me/nrpublic/20289,"Ведучий телеканалу ""Зірка"" збунтувався, коли студію попросили вшанувати пам'ять російських військових, які загинули під час спецоперації в Україні",True,t.me/nrpublic,"The presenter of the TV channel ""Zirka"" rebelled when the studio was asked to honor the memory of Russian soldiers who died during a special operation in Ukraine"
572,https://t.me/nrpublic/20292,"Путін поговорив телефоном із Шольцем, сторони обговорили операцію в Україні",True,t.me/nrpublic,"Putin spoke by phone with Scholz, the parties discussed the operation in Ukraine"
573,https://t.me/nrpublic/20297,Поширення COVID-19 може посилитися через конфлікт в Україні.,True,t.me/nrpublic,The spread of COVID-19 may increase due to the conflict in Ukraine.
574,https://t.me/nrpublic/20308,"Володимир Зеленський підписав закон, який дозволяє всім жителям України використовувати зброю під час воєнного стану.",True,t.me/nrpublic,Volodymyr Zelenskyy signed a law that allows all residents of Ukraine to use weapons during martial law.
575,https://t.me/nrpublic/20370,Колишній канцлер Німеччини Герхард Шредер прибув до Москви на переговори з Путіним щодо України — джерело Politico,True,t.me/nrpublic,Former German Chancellor Gerhard Schröder arrived in Moscow for talks with Putin on Ukraine — Politico source
576,https://t.me/nrpublic/20407,Франція не вважає за можливу процедуру розгляду заявки України на вступ до Євросоюзу в умовах конфлікту.,True,t.me/nrpublic,France does not consider it a possible procedure to consider Ukraine's application to join the European Union in conflict conditions.
577,https://t.me/nrpublic/20426,"Україна повністю відмовляється від закупівлі російського ядерного палива - ""Енергоатом"".",True,t.me/nrpublic,"Ukraine completely refuses to purchase Russian nuclear fuel - ""Energoatom""."
578,https://t.me/nrpublic/20439,"Прем'єр-міністр Словенії: ЄС змінився недостатньо, щоб надати Україні членства",True,t.me/nrpublic,The prime minister of Slovenia: the EU has not changed enough to grant membership to Ukraine
579,https://t.me/nrpublic/20441,"Канадський прем'єр Трюдо заявив, що НАТО не зможе допомогти Україні із закриттям неба",True,t.me/nrpublic,Canadian Prime Minister Trudeau said that NATO will not be able to help Ukraine with the closure of the sky
580,https://t.me/nrpublic/20443,"Події в Україні не повинні перетворитися на війну НАТО з Росією, це призведе до великих жертв - Столтенберг",True,t.me/nrpublic,"Events in Ukraine should not turn into a NATO war with Russia, this will lead to great casualties - Stoltenberg"
581,https://t.me/nrpublic/20445,"НАТО розуміє розчарування України через небажання альянсу закрити небо, але ескалація призведе до жертв та страждань за межами країни, сказав генсек НАТО Столтенберг.",True,t.me/nrpublic,"NATO understands Ukraine's frustration with the alliance's reluctance to close the skies, but escalation will lead to casualties and suffering beyond the country's borders, NATO Secretary General Stoltenberg said."
582,https://t.me/nrpublic/20446,"Кількість біженців, які залишили Україну з 24 лютого, досягла 2,5 мільйона людей, повідомив верховний комісар ООН у справах біженців Філіппо Гранді.",True,t.me/nrpublic,"The number of refugees who left Ukraine since February 24 has reached 2.5 million people, the UN High Commissioner for Refugees Filippo Grandi said."
583,https://t.me/nrpublic/20456,Єврокомісія виділить Україні допомогу у розмірі 300 мільйонів євро.,True,t.me/nrpublic,The European Commission will allocate EUR 300 million in aid to Ukraine.
584,https://t.me/nrpublic/20470,Український суд заочно заарештував Маргариту Симоньян - заяву генпрокурора України,True,t.me/nrpublic,The Ukrainian court arrested Margarita Simonyan in absentia - statement of the Prosecutor General of Ukraine
585,https://t.me/nrpublic/20485,"У Криму впав безпілотник Ту-141, запущений з території України, повідомляють російські держЗМІ.",True,t.me/nrpublic,"A Tu-141 drone launched from the territory of Ukraine crashed in Crimea, Russian state media reported."
586,https://t.me/nrpublic/20511,Швейцарія у зв'язку із ситуацією в Україні закриває небо для літаків сторін конфлікту та літаків інших держав з метою надання військової підтримки сторонам конфлікту,True,t.me/nrpublic,"In connection with the situation in Ukraine, Switzerland closes the sky to aircraft of the parties to the conflict and aircraft of other states in order to provide military support to the parties to the conflict"
587,https://t.me/nrpublic/20516,"The Wall Street Journal: Байден особисто заборонив постачання польських винищувачів МіГ-29 для України, щоб ""не спровокувати Путіна до ескалації спецоперації""",True,t.me/nrpublic,"The Wall Street Journal: Biden personally banned the supply of Polish MiG-29 fighter jets to Ukraine in order ""not to provoke Putin to escalate the special operation"""
588,https://t.me/nrpublic/20520,"Варшава прийняла 200 000 біженців з України і не може прийняти більше, повідомляє польське видання Rzeczpospolita. Видання також зазначає, що така сама ситуація і в Кракові.",True,t.me/nrpublic,"Warsaw has accepted 200,000 refugees from Ukraine and cannot accept more, reports the Polish publication Rzeczpospolita. The publication also notes that the situation is the same in Krakow."
589,https://t.me/nrpublic/20549,"Telegram супроводжував оголошення про нові оновлення картинкою, де на передньому плані книга з гербом України та Доббі, який підозріло когось нагадує",True,t.me/nrpublic,"Telegram accompanied the announcement of new updates with a picture in the foreground of a book with the coat of arms of Ukraine and Dobby, who suspiciously resembles someone"
590,https://t.me/nrpublic/20553,"Україна має сама вирішити, чи вступати їй до НАТО чи ні, заявив Столтенберг.",True,t.me/nrpublic,"Ukraine should decide for itself whether to join NATO or not, Stoltenberg said."
591,https://t.me/nrpublic/20562,"Український тревел-блогер Антон Птушкін записав звернення до росіян ""Я родом із Луганська. Луганськ — це мій будинок, який у 2014 році у мене забрали. У вас колись забирали будинок?""",True,t.me/nrpublic,"Ukrainian travel blogger Anton Ptushkin recorded an appeal to the Russians: ""I come from Luhansk. Luhansk is my home, which was taken from me in 2014. Have you ever had your home taken away?"""
592,https://t.me/nrpublic/20582,"Компанія Sony Pictures Entertainment заявила, що припиняє всю діяльність у Росії через ситуацію з Україною, пише видання Variety.",True,t.me/nrpublic,"Sony Pictures Entertainment has announced that it is suspending all activities in Russia due to the situation with Ukraine, writes Variety."
593,https://t.me/nrpublic/20593,Зеленський на прес-конференції з іноземними ЗМІ: Сміливості в об'єднанні країн-членів НАТО заради України я не бачу,True,t.me/nrpublic,Zelensky at a press conference with foreign media: I do not see courage in uniting NATO member countries for the sake of Ukraine
594,https://t.me/nrpublic/20624,"Президент України Володимир Зеленський повідомив, що наразі із зони бойових дій вдалося вивезти майже 125 тисяч громадян.",True,t.me/nrpublic,"The President of Ukraine, Volodymyr Zelenskyy, announced that almost 125,000 citizens have been evacuated from the combat zone."
595,https://t.me/nrpublic/20625,"Мешканець Києва у перуці та з макіяжем намагався втекти з України, видаючи себе за жінку на кордоні, повідомляє держприкордонслужба України.",True,t.me/nrpublic,"A resident of Kyiv wearing a wig and makeup tried to escape from Ukraine, posing as a woman at the border, the State Border Service of Ukraine reports."
596,https://t.me/nrpublic/20636,"Президент України Зеленський опублікував відео, на якому він відвідує постраждалих українських військових",True,t.me/nrpublic,"The President of Ukraine, Zelenskyy, published a video in which he visits the injured Ukrainian soldiers"
597,https://t.me/nrpublic/20654,"Якщо Кадиров справді під Києвом, ЗСУ його знищить, – радник Президента України Олексій Арестович.",True,t.me/nrpublic,"If Kadyrov is really near Kyiv, the Armed Forces of Ukraine will destroy him - Oleksiy Arestovych, adviser to the President of Ukraine."
598,https://t.me/nrpublic/20693,Україна оголосить Володимира Соловйова у міжнародний розшук - заява,True,t.me/nrpublic,Ukraine will declare Volodymyr Solovyov on international wanted list - statement
599,https://t.me/nrpublic/20705,Суд в Україні заочно заарештував російського журналіста Володимира Соловйова,True,t.me/nrpublic,A court in Ukraine arrested Russian journalist Volodymyr Solovyov in absentia
600,https://t.me/nrpublic/20748,Володимир Зеленський продовжує воєнний стан в Україні ще на 30 днів.,True,t.me/nrpublic,Volodymyr Zelenskyy extends martial law in Ukraine for another 30 days.
601,https://t.me/nrpublic/20750,Потенційний перелік заборонених осіб на території Росії Вони висловилися проти спецоперації в Україні.,True,t.me/nrpublic,A potential list of banned persons on the territory of Russia They spoke out against the special operation in Ukraine.
602,https://t.me/nrpublic/20752,"Україна пручається довше, ніж США припускали.",True,t.me/nrpublic,Ukraine has been resisting for longer than the US assumed.
603,https://t.me/nrpublic/20769,"Українська залізниця розпочинає процедуру націоналізації російських вагонів, що знаходяться на території України",True,t.me/nrpublic,Ukrainian Railways is starting the procedure of nationalization of Russian wagons located on the territory of Ukraine
604,https://t.me/nrpublic/20778,"Питання зміни режиму в Україні навіть не порушувалося на переговорах російської та української делегацій, заявив російський посол у Парижі.",True,t.me/nrpublic,"The issue of regime change in Ukraine was not even raised during the negotiations between the Russian and Ukrainian delegations, said the Russian ambassador in Paris."
605,https://t.me/nrpublic/20794,"Україна почула, що не увійде до НАТО, це правда, треба визнати — Зеленський",True,t.me/nrpublic,"Ukraine heard that it will not join NATO, it is true, it must be admitted — Zelensky"
606,https://t.me/nrpublic/20795,НАТО на даний момент не розглядає питання про запровадження над Україною безпольотної зони - постпред США,True,t.me/nrpublic,"At the moment, NATO is not considering the issue of introducing a no-fly zone over Ukraine - the post of the US ambassador"
607,https://t.me/nrpublic/20822,"У суді з’ясувалося, що протокол на Марину Овсяннікову склали не за акцію з плакатом в ефірі Першого каналу, а за відеозвернення, в якому вона виступила проти війни з Україною",True,t.me/nrpublic,"The court found out that the protocol against Maryna Ovsyannikova was drawn up not for the action with the poster on the air of the First Channel, but for the video message in which she spoke against the war with Ukraine"
608,https://t.me/nrpublic/20834,Українські Forbes: Через блокування Instagram російські блогери втратять від $200 млн до $2 млрд,True,t.me/nrpublic,"Ukrainian Forbes: Due to the blocking of Instagram, Russian bloggers will lose from $200 million to $2 billion"
609,https://t.me/nrpublic/20850,"Президент США Джо Байден вирушить до Європи наступного тижня для особистих переговорів із європейськими лідерами щодо спецоперації Росії в Україні, повідомляє Білий дім.",True,t.me/nrpublic,"US President Joe Biden will travel to Europe next week for personal talks with European leaders regarding Russia's special operation in Ukraine, the White House reports."
610,https://t.me/nrpublic/20866,"США надасть Україні 13,6 мільярда доларів",True,t.me/nrpublic,The USA will provide Ukraine with 13.6 billion dollars
611,https://t.me/nrpublic/20870,"Євросоюз не забороняв імпорт із Росії ікри та горілки в рамках четвертого пакету санкцій через ситуацію навколо України, йдеться в повідомленні, опублікованому Єврокомісією.",True,t.me/nrpublic,"The European Union did not ban the import of caviar and vodka from Russia as part of the fourth package of sanctions due to the situation around Ukraine, according to a message published by the European Commission."
612,https://t.me/nrpublic/20875,Близько 3 млн біженців з України прибули до сусідніх країн — Управління верховного комісара ООН у справах біженців.,True,t.me/nrpublic,About 3 million refugees from Ukraine arrived in neighboring countries — Office of the United Nations High Commissioner for Refugees.
613,https://t.me/nrpublic/20885,"Байден може надати Україні понад $1 млрд військової допомоги, пише WSJ з посиланням на американських чиновників.",True,t.me/nrpublic,"Biden can provide Ukraine with more than $1 billion in military aid, WSJ writes with reference to American officials."
614,https://t.me/nrpublic/20918,"Берлін проти відправлення будь-яких військових НАТО на Україну, це червона лінія - ФРН про ідею відправити миротворців на Україну",True,t.me/nrpublic,"Berlin is against sending any NATO troops to Ukraine, this is a red line - Germany on the idea of ​​sending peacekeepers to Ukraine"
615,https://t.me/nrpublic/20928,Заводи BMW та Volkswagen у Європі призупиняють роботу через брак деталей з України,True,t.me/nrpublic,BMW and Volkswagen factories in Europe suspend work due to a lack of parts from Ukraine
616,https://t.me/nrpublic/20932,"Собянін заявив, що він підтримує спецоперацію Росії в Україні",True,t.me/nrpublic,Sobyanin said that he supports Russia's special operation in Ukraine
617,https://t.me/nrpublic/20937,"FT пише з посиланням на джерела, що Росія та Україна підготували план, що включає припинення вогню та виведення військ за умови нейтралітету Києва та скорочення чисельності українських військ",True,t.me/nrpublic,The FT writes with reference to sources that Russia and Ukraine have prepared a plan that includes a ceasefire and the withdrawal of troops on the condition of Kyiv's neutrality and a reduction in the number of Ukrainian troops
618,https://t.me/nrpublic/20951,"Зеленський підписав закон, який відкриває легальний ринок криптовалюти в Україні",True,t.me/nrpublic,Zelensky signed a law that opens the legal cryptocurrency market in Ukraine
619,https://t.me/nrpublic/20955,"Міжнародний суд ООН ухвалив, що Росія має зупинити спецоперацію в Україні.",True,t.me/nrpublic,The UN International Court of Justice ruled that Russia should stop the special operation in Ukraine.
620,https://t.me/nrpublic/20957,"Українець спробував перетнути кордон у коробці з дитячими речами, але його виявили прикордонники",True,t.me/nrpublic,"A Ukrainian tried to cross the border in a box with children's things, but he was discovered by border guards"
621,https://t.me/nrpublic/20965,Байден про ситуацію навколо України: це може бути тривала та важка боротьба,True,t.me/nrpublic,Biden on the situation around Ukraine: it could be a long and difficult struggle
622,https://t.me/nrpublic/20993,Україна обміняла 9 полонених російських солдатів на мера Мелітополя Івана Федорова,True,t.me/nrpublic,Ukraine exchanged 9 captured Russian soldiers for Melitopol mayor Ivan Fedorov
623,https://t.me/nrpublic/21028,НАТО не втручатиметься в конфлікт в Україні — канцлер ФРН Олаф Шольц,True,t.me/nrpublic,NATO will not intervene in the conflict in Ukraine - Chancellor of Germany Olaf Scholz
624,https://t.me/nrpublic/21039,"Білий дім: Байден завтра переговорить із Сі Цзіньпіном, обговорить події в Україні та двосторонні відносини",True,t.me/nrpublic,"White House: Biden will talk with Xi Jinping tomorrow, discuss events in Ukraine and bilateral relations"
625,https://t.me/nrpublic/21046,"Погодження мирного договору України та Росії може зайняти від кількох днів до півтора тижня, - Подоляк",True,t.me/nrpublic,"The agreement of a peace treaty between Ukraine and Russia may take from several days to a week and a half, - Podoliak"
