,0,1
351,Iran’s Atomic Chief Falsely Claims ‘No Deviations’ in Nuclear Program,FALSE
352,Russian Admiral Re-Floats Kursk Sub Conspiracy Amid NATO Tensions,FALSE
353,No Proof Ivermectin Cut COVID-19 Surge in Indonesia,FALSE
354,China Falsely Attributes Blackouts to ‘Seriousness’ About Climate,FALSE
355,Xi Falsely Claims China Never Started a War or Took 'One Inch of Land’,FALSE
356,"Russia Makes Space Junk, Denies Danger to its Own Astronauts",FALSE
357,"Lukashenko is Not ‘Heating Europe’, Just a Migrant Crisis",FALSE
358,Vietnam Did Not ‘Bully’ China Ahead of Bloody ’79 War,FALSE
359,Myanmar Junta Holds To Election Fraud Lie As Violence Intensifies,FALSE
360,Russia’s False Denial of Trevor Reed’s Hunger Strike,FALSE
361,Russia Spreads Disinfo About Belarus-Poland Migrant Standoff,MISLEADING
362,What’s With Those Inflammatory Photos of Indian Troops Caught By China?,UNCLEAR
363,Why Turkmenistan’s COVID Stats Are Likely Fabricated,LIKELY TRUE
364,Foreign Businesses in Hong Kong are not ‘More Stable’ Thanks to National Security Law,FALSE
365,Iran Blatantly Lies to Cover Up an Act of Piracy,FALSE
366,Moving Confederate Statues Isn’t Like Destroying Ancient Palmyra,FALSE
367,Wild Conspiracy Theory Linking Pfizer COVID-19 Vaccine To ‘Lucifer’ Goes Viral,FALSE
368,How Russia Distorted a Ukrainian Drone Strike in Donbas,FALSE
369,Lukashenko and Dubious Claims That Poland Is Massing Tanks at Border,MISLEADING
370,China Distorts US Hurdles in Donating Expiring COVID-19 Vaccines,MISLEADING
371,Bolsonaro Did Not Do “The Right Thing” to Fight COVID in Brazil,MISLEADING
372,"China Misrepresents Greenhouse Gas Curbs, Addiction to Coal",MISLEADING
373,Ukraine Did Not Threaten Russia With a 'Missile Strike',FALSE
374,Erdogan’s Bogus Case for Booting NATO Ambassadors,MISLEADING
375,"Cambodia: After 30 Years, a Promise of Democracy Still Broken",FALSE
376,Details Oleg Deripaska Forgot to Mention After FBI Raid,FALSE
377,Putin’s Flack Misleads on Russian Vaccine Phobia,MISLEADING
378,Vaccines Are Not More Deadly Than COVID-19 in Taiwan,FALSE
379,Colin Powell’s Death Does Not Undercut Coronavirus Vaccines,MISLEADING
380,China’s Gaslighting on Greenhouse Gases,MISLEADING
381,European Union Sanctions on Russia Are Not ‘Illegitimate’,FALSE
382,Myanmar’s False Claim of Cooperation Toward Peace,FALSE
383,China Misrepresents U.S. Vaccine Donations,MISLEADING
384,Russia Has Not Been a ‘Reliable’ Energy Source for Europe,MISLEADING
385,Iran Conflates Israel With Russia in South Caucasus Wrangling,MISLEADING
386,How China Misrepresents the U.S. ‘One China’ Policy on Taiwan,MISLEADING
387,Project Veritas 'Sting' Spreads Vaccine Falsehoods,FALSE
388,"Technically, China Did Not Invade Taiwan’s Airspace",FALSE
389,Russia's False Rebuttal of Pandora Papers Probe,FALSE
390,China Falsely Claims Huawei Case Was ‘Fabricated’,FALSE
391,Erdogan’s False Claim That Turkey is ‘Incomparably Free’,FALSE
392,Russian Foreign Ministry Distorts Kosovo-Serbia Escalation,MISLEADING
393,New Historic Find Contradicts China’s Maritime Power Play,UNCLEAR
394,"Russia, Sentinel for World Cybersecurity? We Think Not.",MISLEADING
395,"China Labels Australian Sub Deal ‘Proliferation,’ But That’s a Stretch",MISLEADING
396,The Half-Truth About Russian ‘Peacekeepers’ in Moldova,MISLEADING
397,China’s Bogus Attack on a Top U.S. Coronavirus Lab,MISLEADING
398,Duterte’s Reported Links to a Drug War Death Squad,UNCLEAR
399,"Russia’s Elections ‘Competitive, Honest?’ Not a Chance",FALSE
400,"Russia Dangles Mercenaries to Mali, Denies Military Talks",MISLEADING
401,"With False Pretext, Hong Kong Limits Democracy to ’Patriots’",FALSE
402,"Evidence of Taliban War Crimes Mounts, Despite Denials",FALSE
403,Japan Shades History with Textbook Edit of Sexual Slavery,TRUE
404,"People Disappear, But Bangladesh Pretends They Don't",MISLEADING
405,Beijing’s Duplicitous Mischief at Mischief Reef,FALSE
406,Nine Lies from Russia About 9/11,FALSE OR MISLEADING
407,"How Russia Distorted, Censored MH17 Trial Coverage",MISLEADING
408,Hacks of German Politicians Get Russia's Standard Denial,MISLEADING
409,"After Criticism in Thailand, China Inflates Sinovac’s Efficacy",MISLEADING
410,"Sri Lanka Denies Food ‘Shortage’, Only an ‘Emergency’",FALSE
411,‘The Kite Runner’ and a Chinese Time Warp in Xinjiang,MISLEADING
412,Syria Misrepresents Scale of Mediterranean Oil Spill,FALSE
413,RT Misleads After an Anti-Masker is Booted From Singapore,MISLEADING
414,"Russia Expels a BBC Reporter, Then Feigns Tit-For-Tat",MISLEADING
415,Russia Says it Can’t Interfere in Ukraine – While it Meddles in Ukraine,FALSE
416,"From Beijing, Wrath and Conspiracies After U.S. Virus Report",FALSE
417,Who’s Responsible for ‘Deplorable’ EU-Russian Relations?,FALSE
418,Nigeria Misleadingly Claims Victory While Terror Spreads,FALSE
419,"From Pakistan, a False Claim About U.S.-Taliban Talks",FALSE
420,Setting Hungary Straight About Afghan Refugee Rights,FALSE
421,Is Ukraine the Next Afghanistan? Nyet So Fast.,FALSE
422,China Whitewashes Taliban Rise,MISLEADING
423,Putin Falsely Equates U.S. Capitol Rioters With Navalny,FALSE
424,"Ortega’s Groundless Attack on Humanitarian, Democracy Groups in Nicaragua",UNSUBSTANTIATED
425,Cambodia’s Misleading Excuse for Trampling Free Speech,MISLEADING
426,Doublespeak from Russian FM on Foreign Troops in Libya,MISLEADING
427,Who’s ‘Crazy’? Lukashenko’s Rant About Airline Sanctions,FALSE
428,The Taliban’s Already Broken Pledge to Protect Afghan Women,MISLEADING
429,Here We Go Again: U.S. Military Did Not Bring COVID-19 To Wuhan,FALSE
430,Venezuela a ‘Leading Democracy’? Get Real,FALSE
431,Poland: Censorship Under the Guise of Media ‘Reform’?,MISLEADING
432,China Daily’s Phony AIDS/COVID Connection,FALSE
433,"Russian FM Falsely Claims Olympic Ban Was About Politics, Not Doping",MISLEADING
434,"China Cites Fictitious Scientist to Muddy COVID-19 Origins, Then Covers Up",FALSE
435,China Outsources Fort Detrick Pandemic Conspiracy To Philippines,FALSE
436,"Havana Syndrome, Microwave Weapons, Russian Lies",FALSE
437,Indian Ag Minister Claims No Protesting Farmers Died – Except That Hundreds Did,FALSE
438,Iran’s Bogus ‘False Flag’ Claim on Ship Attack,FALSE
439,"Top Russian Officials Confused About al-Qaida, Taliban Ties",FALSE
440,Venezuela’s Top Diplomat Falsely Calls EU Sanctions Against Nicaragua Unlawful,FALSE
441,Taliban Play Dumb About Acclaimed Photojournalist’s Death,MISLEADING
442,"Amid Pandemic Crisis, Thai PM Moves to Stifle Critics",MISLEADING
443,Belarusian State Media Conceal Harassment of Olympic Athlete,FALSE
444,"While Fanning Hostility, China Falsely Claims Foreign Journalists Have “Unfettered” Access",FALSE
445,"State Media Misrepresent an Olympic Reporter’s Question, and Russia Cries Foul",MISLEADING
446,India's Misleading Defense of a News Media Raid,MISLEADING
447,Russian State Media Buoy Beijing’s False Claims in South China Sea,FALSE
448,Unholy Spin: Xi Endorses ‘Religious Rights’ In Tibet,FALSE
449,Really? Russia Inflates a Minor Mistake Into a Bogus Navalny Conspiracy,FALSE
450,Update: China Misleads on Nature of Wuhan Coronavirus Research,MISLEADING
451,India’s Puzzling Denial About Oxygen and COVID-19 Deaths,FALSE
452,Belarus Falsely Denies Helping Smuggle Migrants Into Lithuania,FALSE
453,China ‘Never Supports’ Cyberattacks? Experts Beg to Differ,LIKELY FALSE
454,Dangerous Vaccine Disinfo Drives Protests in France,MISLEADING
455,"Taliban Claim Brutal Execution Video is ‘Fake,’ But Witnesses Step Up",LIKELY FALSE
456,"Despite Growing Evidence, China Denies Uyghur ‘Forced Labor’",LIKELY FALSE
457,"Pushing a Prisoner Swap with U.S., Russia Whitewashes an Arms Dealer, a Drug Trafficker and a Hacker",MISLEADING
458,Cuban Foreign Minister Falsely Claims Peaceful Protesters Have ‘No Reason for Fear’,FALSE
459,'Expelled’ U.S. Destroyer Violated International Law in South China Sea? Nope.,FALSE
460,Duterte Spokesman Protests ‘Press Freedom Predator’ Label,MISLEADING
461,Russia’s U.S. Embassy Distorts What Happened in Republican Party Cyber-Attack,MISLEADING
462,Iran Distorts History of Iraqi Chemical Attacks' Aftermath,MISLEADING
463,Lavrov’s Weird Claim: Western Schools Teach ‘Jesus Was Bisexual.’,FALSE
464,Russia’s Black Sea Buccaneering,FALSE
465,"On Stage in Moscow, Myanmar Coup Maker Falsely Blames Protestors for Violence",FALSE
466,Kremlin Falsely Dismisses U.N. Atrocity Accusations in Africa as ‘Another Lie’,FALSE
467,Centenary Falsehood: China’s ‘Huge Effort’ to Protect Human Rights,FALSE
468,"Orban Claims He’s a ‘Fighter’ for Gay Rights, But Just Look at His Record",FALSE
469,U.K. Pol Misleads on COVID-19 Vaccine and DNA,MISLEADING
470,Disinfo: Russian ‘Warning’ Shots at British Warship,MISLEADING
471,Why Is Apple Daily Closing? It’s Not What Hong Kong Claims,MISLEADING
472,Taliban Violence Undermines Claim to Seek Mutual ‘Understanding’,MISLEADING
473,"Belarus Says Sanctions Aim To Steal Markets, But It’s Really About Air Piracy",FALSE
474,"Iran Touts ‘Sound’ Elections, But Rigged Is More Like It",MISLEADING
475,Duterte Ally Smears Criminal Court Prosecutor,FALSE
476,Putin’s Convenient Memory Lapse on Iran Satellite Deal,FALSE
477,"China Revises Xinjiang Census, But Something's Not Adding Up",MISLEADING
478,"Disputing UK, China Makes Orwellian Claim of ‘Freedom’ in Hong Kong",FALSE
479,"Putin Ridicules Ransomware Blame, Ignores History of Attackers",MISLEADING
480,‘Zero Evidence’ for Novel Coronavirus Lab Leak? Not so Fast.,MISLEADING
481,Putin Falsely Labels Ukrainian Indigenous Peoples Law ‘Nazi’,FALSE
482,Belarus Makes Sketchy New Claims to Defend Diverting Flight,FALSE
483,"In Memory of ‘Father of Hybrid Rice,’ China Forgets Great Famine",UNSUBSTANTIATED
484,Iran’s Nuclear ‘Cooperation’ Doesn’t Go Far,FALSE
485,"Amid Impeachment Furor, Bolsonaro Misleads With Boasts of Vaccine 'Success'",MISLEADING
486,Russia’s Top Virologist Takes China’s Side Against Lab Leak Theory,FALSE
487,A ‘Thai Variant’ for Coronavirus? Not Really. It's Complicated.,TRUE
488,Kagame’s Selective Memory About Mass Killings in Congo,FALSE
489,"To Boost its Ally, Russia Trumpets Bogus Syria Vote",FALSE
490,"China Never Started a War? Vietnam, India Beg to Differ",FALSE
491,The Mystery of Maduro’s Vaccination Drive for Venezuela,UNCLEAR
492,Whitewash: China Calls Invasion of Tibet ‘Peaceful Liberation’,FALSE
493,Belarus Spins Plane Ruse as Heroic Move by Dictator Lukashenko,FALSE
494,China’s New Trackless ‘Train’ is Just a Bus,MISLEADING
495,Indian Politician Brags About Vaccine Efforts as COVID-19 Rages,MISLEADING
496,Russian State TV Claims Biden ‘Seized’ the White House,FALSE
497,China’s ‘Wolf Warriors’ Spread Staged Eid al-Fitr Dance Video,MISLEADING
498,"Iran’s 'Domestically-Manufactured' Simorgh, or a Converted Last-Century American F-5",MISLEADING
499,Malaysian Twitizens Invent War With Israel,FALSE
500,China Distorts its Suppression of Journalists While Railing Against Media ‘Distortion’,MISLEADING
501,Netanyahu Spokesman Tweets Old Video of Syria War as ‘Gaza Now’,FALSE
502,Re-Entry Envy: China’s Gripes About its Crashing Rocket Leave Out Key Point,MISLEADING
503,RT Levels Bogus Charge of ‘Covid Apartheid’ Against Michigan’s Whitmer,FALSE
504,"With Scant Evidence, Colombia Says Criminal Groups Are Behind Protests",MISLEADING
505,Turkey’s Misleading Claim About Mercenaries in Libya,MISLEADING
506,Pirate Prevarication on the ‘Captain Phillips’ Anniversary,FALSE
507,Iranian State TV Invents ’Mystery’ About 1980 Embassy Siege,FALSE
508,"After Crushing Free Media, Cambodia’s Hun Sen Claims to 'Place High Value' on Journalism",FALSE
509,"Palestinian Envoy Touts Number of Xinjiang Mosques, Ignores Demolition Evidence",MISLEADING
510,Russia Points at Ukraine With Dubious Terror Plot Involving … Russians!,MISLEADING
511,Did Vietnam’s President Vow to Never Oppose China? Doubtful.,LIKELY FALSE
512,Biden’s Speech Minimizes Historic US Greenhouse Contribution,MISLEADING
513,Candor and Correction From Iran’s Foreign Minister,MISLEADING
514,Russian Media Still Misleadingly Mad About HBO’s Chernobyl,MISLEADING
515,Bolsonaro’s 'New' Climate Change Promises Weren’t New at All,MISLEADING
516,Russia’s Sputnik V Skews Stats to Falsely Trash Pfizer Vaccine,FALSE
517,Turkish Defense Minister Distorts History of Mass Armenian Deaths That Biden Called 'Genocide',MISLEADING
518,Is China's Belt and Road Really ‘Green’?,MISLEADING
519,"Putin Advances Claims of U.S.-Instigated Plot to Oust, Kill Belarusian Leader",UNSUBSTANTIATED
520,"Beijing Denies Expansionism Despite South China Sea Militarization, Sweeping Claims",FALSE
521,"Belarus Distorts U.S. Message, Ignores Repression Record",MISLEADING
522,No Proof: Russia’s UK Ambassador Says Navalny Faking Illness,UNSUBSTANTIATED
523,China Falsely Attacks Aussie Think Tank Documenting Uyghur Persecution,FALSE
524,Venezuela’s VP Says Rich Countries Are Not Giving Vaccines for Free. They Are.,FALSE
525,Truth-Squadding Russia’s Response to New U.S. Sanctions,FALSE
526,"To Slam U.S., China Grossly Distorts Risks of Fukushima Wastewater Dump",MISLEADING
527,"Denouncing ‘Foreign Fighters,’ Libyan Warlord Ignores his Own Russian Mercenaries",MISLEADING
528,"From Russia’s Proxies, Unsupported Claims of Mass Ukraine Army Desertions",LIKELY FALSE
529,Iran Fabricates Claim that U.S. Blocked Vaccines from India,FALSE
530,More Russian Disinfo: Security Chief Blasts U.S. For ‘Selfish’ Vaccine Policy,MISLEADING
531,Bolsonaro's Son Covers for Agribusiness on Worsening Amazon Deforestation,FALSE
532,"Fake News About Ukraine Conflict? ‘Hard to Imagine,’ Kremlin Says",MISLEADING
533,Prominent Filipinos Tout Unproven Parasite Drug for COVID-19,UNSUBSTANTIATED
534,Putin’s Blind Eye on Russia’s Ethnic Strife,MISLEADING
535,China Sidesteps WHO Chief on Coronavirus Origins with Anti-US Disinfo,FALSE
536,"As Military Tensions Rise, ‘Mythical’ Russian Aggression Is Very Real in Ukraine",FALSE
537,China's Disingenous Denials of Vaccine Nationalism,FALSE
538,Is Thailand Driving Back Myanmar Refugees? Evidence Says So,MISLEADING
539,Is Kazakhstan a ‘Multiparty’ Democracy? In Name Only,MISLEADING
540,Biden Flubs Southwest Border Stat Test,FALSE
541,Russia Floats Flagrant Falsehoods on the Anniversary of NATO’s Kosovo Air Campaign,FALSE
542,"Ortega Promises Vaccines for All in Nicaragua, But Doesn’t Say How",UNCLEAR
543,Russia Today Video Slams Virus Lockdowns with COVID-19 Disinfo,MISLEADING
544,"When an Infant Dies After Baptism, Romanian Cleric Falsely Blames Parents",FALSE
545,Russia’s ‘Breaking’ U.S. Missile News is Two Years Old and Fake,FALSE
546,"In Brazil, an Outgoing Health Minister’s Alternate COVID-19 Reality",MISLEADING
547,Who Really Led U.S.-Russia Relations to a Dead End?,FALSE
548,Russia Spins Pseudo-History on Anniversary of Crimea Seizure,FALSE
549,China Tries to Sow Doubt About Coronavirus Origins,MISLEADING
550,Big Names Resurrect Dubious Chem Weapons Conspiracy,FALSE
551,U.S.-Mexico Border Stats: Spin and a Political Scrum,MISLEADING
552,Russia Tries to Whitewash Syrian Regime's Chemical Attacks,FALSE
553,Did Russia Spread Dirt on a U.S. Coronavirus Vaccine? You Betcha.,FALSE
554,Why the West Invaded Russia and What the Kremlin Left Out,MISLEADING
555,Duterte Makes Misleading Claims about Gender Equity in Philippines,MISLEADING
556,Was ‘Justice Served’ by Saudis in Jamal Khashoggi’s Murder?,FALSE
557,"No, COVID-19 Vaccines Don’t Make You Infertile",FALSE
558,Cambodia’s Lies About ‘Coup’ Case and Verdict,FALSE
559,Has the U.S. Ever Helped Russia? Yes!,FALSE
560,Maduro Misleads with Video on Venezuela’s Pandemic Response,MISLEADING
561,"Bolsonaro Misrepresents German Report on Kids, Masks",MISLEADING
562,TikTok Video Falsely Blames U.S. for Assad Regime’s Bombing,FALSE
563,Russia Never Annexed Crimea? UN Disagrees,FALSE
564,Was a Bangkok Market the Original Coronavirus Source?,UNSUBSTANTIATED
565,"Russian UN Official Calls Ukraine Aggression a ‘Fairy Tale,’ But It’s Non-Fiction",FALSE
566,Venezuela’s Blind Spot on European Sanctions,MISLEADING
567,RT Falsely Claims No Proof Kremlin is Behind SolarWinds Hack,FALSE
568,Georgian PM’s Distortion of the Rose Revolution Legacy,MISLEADING
569,Iraq Reports Coronavirus Variant ‘More Dangerous’ for Children,UNCERTAIN
570,Maduro’s Dissembling Attack on Leopoldo Lopez,FALSE
571,Iran’s Unconvincing Denial of Ties with Erbil Attackers,LIKELY FALSE
572,"Cambodia’s Internet Clampdown: A ‘Great Firewall’, or No Worse than the West?",MISLEADING
573,Russia and Syria: More Falsehoods About ‘False Flag’ Attacks,LIKELY FALSE
574,Disinfo from Brazil: UK Has Reached Herd Immunity,MISLEADING
575,"After Navalny Protests, Russian Riot Police Demo in a School",MISLEADING
576,Was a Bangkok Market the Original Coronavirus Source?,UNSUBSTANTIATED
577,"Russian UN Official Calls Ukraine Aggression a ‘Fairy Tale,’ But It’s Non-Fiction",FALSE
578,Venezuela’s Blind Spot on European Sanctions,MISLEADING
579,RT Falsely Claims No Proof Kremlin is Behind SolarWinds Hack,FALSE
580,Georgian PM’s Distortion of the Rose Revolution Legacy,MISLEADING
581,Iraq Reports Coronavirus Variant ‘More Dangerous’ for Children,UNCERTAIN
582,Maduro’s Dissembling Attack on Leopoldo Lopez,FALSE
583,Iran’s Unconvincing Denial of Ties with Erbil Attackers,LIKELY FALSE
584,"Cambodia’s Internet Clampdown: A ‘Great Firewall’, or No Worse than the West?",MISLEADING
585,Russia and Syria: More Falsehoods About ‘False Flag’ Attacks,LIKELY FALSE
586,Disinfo from Brazil: UK Has Reached Herd Immunity,MISLEADING
587,"After Navalny Protests, Russian Riot Police Demo in a School",MISLEADING
588,"Blasting Western Media, China Skirts Its Own History of Spreading Coronavirus Lies",MISLEADING
589,"Olympic Chief Promises Safe Games in China, But Beijing’s Credibility in Question",MISLEADING
590,"In Swipe at Canada over Arrests, China Ignores Its Own Record",MISLEADING
591,Uighurs and Rohingya: RT America Host’s False Equivalence,MISLEADING
592,Anti-Vaxxers' False Claims About COVID-19 Vaccine Deaths,FALSE
593,Are the US and EU Running the Navalny Protests? Hardly.,FALSE
594,Tanzania’s President Rejected Coronavirus Reality. Now He Rejects Vaccines.,FALSE
595,Turkish Interior Minister Falsely Blames US for 2016 Coup,FALSE
596,COVID-19 Vaccine Turns People Gay? Iranian Cleric Spins Wild Conspiracy,FALSE
597,Russia Disinfo Targets New Ukraine Media Sanctions,MISLEADING
598,Kremlin Mouthpiece Falsely Claims ‘No Repression’ Despite Navalny Protest Crackdown,FALSE
599,Maduro Attacks 'Hate’ Campaign Against His COVID-19 ‘Miracle Drops.’ Experts Just Want Proof.,MISLEADING
600,Russian Disinfo on Navalny Sentencing: The West is Hysterical,FALSE
601,Taliban Refreshes False Claim That U.S. Copters Ferried Islamic State Fighters,FALSE
602,China Hypocritically Claims U.S. is ‘Radicalizing’ People in Myanmar,FALSE
603,Myanmar Military: This Coup Is Not a Coup,FALSE
604,Lukashenko Falsely Claims West Planned Belarus ‘Blitzkrieg’ To Topple Him,FALSE
605,"In Ukraine, Pro-Moscow Media Turn a First President's Words Upside Down",FALSE
606,China Showcases ‘Happy’ Uighurs to Fend Off Genocide Claims,MISLEADING
607,Russia’s Scapegoat for Nationwide Protests? The US Embassy (Again),FALSE
608,"With Scant Evidence, Maduro Touts ""100 Percent"" COVID-19 Cure",UNSUBSTANTIATED
609,Maduro’s Fairy Tale Narrative on the Exodus from Venezuela,MISLEADING
610,"Biden – Putin: One Phone Call, Two Readouts. What’s Different?",MISLEADING
611,"Whose Palace Is It, Anyway? Kremlin’s Less-Than-Upfront Reaction to Navalny Video",MISLEADING
612,"Invoking Racism, Russian State TV Slights New U.S. Defense Chief",FALSE
613,‘Malicious Farce’ - China’s Latest False Denial of Genocide Evidence,FALSE
614,"Defending Trump, Top Russian Lawmaker Gets Free Speech All Wrong",MISLEADING
615,Brazilian Leaders Deflect Blame as COVID-19 Overruns Hospitals in Amazonas,MISLEADING
616,"Russia’s FM Calls Outcry Over Navalny Arrest ‘Unlawful,’ Sidestepping His Poisoning",FALSE
617,"Iranian State TV Denies Al-Qaida Ties, But There Is History",FALSE
618,Putin’s Baseless Brag About Russian COVID-19 Vaccine,UNSUBSTANTIATED
619,"After Capitol Hill Fury, Bolsonaro ‘Guru’ in US Spreads Conspiracy Theories",FALSE
620,"In Russia, a Conspiracy Rehash Blames US for Coronavirus",FALSE
621,Deleted: China Tweet says ‘Emancipated’ Uighur Women No Longer 'Baby-making Machines’,FALSE
622,No ‘Russian Chants’ at Capitol Riot,FALSE
623,Nancy Pelosi Did Not Call Hong Kong Violence a ‘Beautiful Sight to Behold’,FALSE
624,China Misleads on Military Threat of Arctic Expansion,MISLEADING
625,Brazil: Fantasy and Failure to Protect the Amazon,MISLEADING
626,"As Virus Spreads, Top Thai Minister Denies Gambling Link",FALSE
627,Pro-Gov Turkish Media Misrepresent US Ties to Kurds,MISLEADING
628,Chinese Party Paper Whitewashes State Censorship over Coronavirus Reporting in Wuhan,FALSE
629,Russian FSB Fails Damage Control of Navalny’s Phone Call,MISLEADING
630,"Russia’s Disinfo Backfires, Causes Contradictory Messaging on Troop Deployment in Central African Republic",FALSE
631,"Detained in Africa, Maduro Ally Conjures Up a Venezuela Without Corruption",MISLEADING
632,Putin’s ‘Smokescreen’ Fails To Obscure FSB Hand In Navalny Novichok Poisoning,FALSE
633,Russian Media Invent Phony Coverup Story About US Army Homicides,FALSE
634,China Claims There’s Religious Freedom in Xinjiang. Not Even Close.,FALSE
635,Russia’s Reply to Massive US Cyber Hack – Deny and Deflect,MISLEADING
636,A New (Unlikely) Story About One of Putin’s Notorious Pardons,LIKELY FALSE
637,No Evidence Russia Spread COVID-19 Disinfo? Think Again.,FALSE
638,Venezuelan TV Says China’s Coronavirus Vaccine is 97 Percent Effective. Even China Says That’s Wrong.,FALSE
639,"Despite Evidence, Egypt’s El-Sissi Denies Rights Violations",MISLEADING
640,Kremlin Falsely Says Moscow Not at Fault for Sour Relations with US,FALSE
641,China’s Murky Claims About the India Border Clash,MISLEADING
642,Is Russia Investigating Navalny Under Extremism Law?,MISLEADING
643,Hong Kong’s Exaggerations in the Latest Jimmy Lai Arrest,MISLEADING
644,Russia Defends ‘Peacekeepers’ the New Moldovan President Wants Out,MISLEADING
645,"Lukashenko Falsely Blames Belarus’ Woes on Poland, Fantasizes a NATO Invasion",FALSE
646,"With COVID-19 Cases Spiking, Mexico Distorts WHO’s Diagnosis",MISLEADING
647,Third Obama Term? Russian TV Slams Incoming Biden Staff,MISLEADING
648,Russia Tries to Pin Syrian Refugees’ Fate on US,MISLEADING
649,"In Brazil, Disputed Claims Spread About U.S. Election Fraud",MISLEADING
650,Imported pandemic: Chinese state media deflects Covid-19 origin,MISLEADING
651,Was a Chinese Microwave Weapon Used Against Indian troops?,UNSUBSTANTIATED
652,Russian State Media Distort Ukrainian Peace Plan in Donbas War,FALSE
653,Cabello Falsely Calls Venezuela Most Politically Stable Country in the Americas,FALSE
654,Photo of Rocket Attack on Eritrea Is Actually from China in 2015,FALSE
655,Obama Book Reflects on Russia’s World Status – and RT Distorts What It Says,MISLEADING
656,Iran’s Questionable Denials About Harboring al-Qaida’s No. 2,LIKELY FALSE
657,Chinese FM Hurls Bogus ‘Genocide’ Claim at Canada,MISLEADING
658,"Hurricane Eta Hammers Nicaragua, But Not in Ortega’s Mind",FALSE
659,Russia’s Top Diplomat Suggests Navalny Was Poisoned in Germany,FALSE
660,Azerbaijan Ruler Denies Blame for Civilian Deaths in Nagorno-Karabakh,MISLEADING
661,Russia’s Carnival Mirror of U.S. Presidential Elections,FALSE
662,Turkish Government Falsely Denies Existence of Nationalist Group,FALSE
663,"Twitter, Trump’s Wall and the Drop in Border Crossings",MISLEADING
664,Kremlin Justifies Lifetime Criminal Immunity for Putin with Erroneous Claim,FALSE
665,Assad Regime Groundlessly Claims US and Allies are Lying About Chemical Attacks,FALSE
666,Iran’s U.N. Envoy Distorts World Court’s Order,MISLEADING
667,"Without Evidence, China Claims ‘Western Hands’ Behind Thai Protests",UNSUBSTANTIATED
668,The Soviet Union Brought Neither Peace Nor Freedom to Hungary,MISLEADING
669,Iran’s Misleading Rebuttal to UN Human Rights Report,MISLEADING
670,Russia’s Lavrov Wrongly Calls EU Sanctions Over Navalny Poisoning Illegal,FALSE
671,Putin’s Man in Ukraine Pushes Unproven Russian COVID-19 Vaccine,FALSE
672,Hun Sen’s ‘Color Revolution’ Cover Story,FALSE
673,"Maduro's Boasts of Coronavirus Success, Ignores Cratering Health System",MISLEADING
674,Did McDonald’s in Azerbaijan Make Pro-Military Posts on Instagram?,TRUE
675,Putin’s Ever-False Claims About U.S. Election Interference,FALSE
676,Ortega Denies Torture in Nicaragua’s Prisons. Published Reports Say He’s Wrong.,FALSE
677,East Congo Mayor Downplays Size of Prison Break by Islamist Militants,MISLEADING
678,Kadyrov’s Delusive Claim That French Provoked Teacher’s Beheading,MISLEADING
679,"Venezuelan Officials, Taking a Swipe at Chile, Misrepresent Protest Photos",FALSE
680,Did Chinese Diplomats Assault Taiwan Counterparts in Fiji?,MISLEADING
681,"On Russian TV, Video Game Images Become Nagorno Karabakh Combat",FALSE
682,Is China The Happiest Country in The World?,MISLEADING
683,"As Russia Walks Away from MH17 Crash Talks, More Recycled Spin",FALSE
684,"In Iran, a Top Cleric Targets Women Wearing Loose Hijab, Raising Fears of Violence",FALSE
685,Just Who Is This ‘Entrepreneur’ Suing Navalny?,MISLEADING
686,Origins of Cleopatra: How the Ancient Queen Caused a Twitter Storm,FALSE
687,Whose Drone Is It Anyway?,MISLEADING
688,Who’s ‘Politicizing’ the Navalny Poisoning?,MISLEADING
689,Are Syrian Mercenaries Fighting for Azerbaijan? Here’s What We Know So Far.,FALSE
690,"Taking Russia’s Side, Germany’s Ex-Chancellor Questions Navalny Poisoning",MISLEADING
691,Developer of Russia’s Sputnik V Falsely Claims that ‘the West’ is Foot-Dragging on a Vaccine,FALSE
692,Chinese Air Force Pilfers Hollywood Clips for Fake Attack Video,FALSE
693,"As New Uighur Detention Facilities Emerge, China’s Denials and Disinfo Persist",FALSE
694,Putin Offers U.S. a ‘Reset’ on Cybersecurity – While Meddling in the Election,MISLEADING
695,Same False Formula: Russia Denies Ever Producing Nerve Agent that Poisoned Top Putin Critic,FALSE
696,"After U.N. Finds War Crimes Evidence in Syria, Turkey Points Finger of Blame at Kurds",MISLEADING
697,Venezuelan Foreign Minister Calls In-Depth U.N. Report a Plot. It is Not.,MISLEADING
698,Chinese Party Paper Spins Controversy Over Disney’s New “Mulan”,MISLEADING
699,Russia’s Two Minds on Vote by Mail,MISLEADING
700,Russian State Media Can’t Agree About Belarus Protest Numbers,FALSE
701,That Pro-Lukashenko Demonstrator? He’s Actually a Russian Ringer.,MISLEADING
702,"Brazilian Leaders Rebut Criticism of Amazon Fires with Misleading Video, Squishy Numbers",MISLEADING
703,Iran’s Supreme Leader Spins Charlie Hebdo Case Into a Western Conspiracy,MISLEADING
704,Updated: Belarus Says Oppo Leaders Fled; Evidence Suggests Forced Deportation,FALSE
705,China Cites Misleading Stats to Deny Uighur Sterilization Campaign,MISLEADING
706,"Russia Flexes Military Might in the Bering Sea, Then Falsely Claims U.S. is Picking a Fight",FALSE
