,0,1
382,Фейк: Украина «подтвердила» намерение НАТО «вступить в войну против России»,meter-false
383,Фейк: Жители временно оккупированных территорий Украины голосовали на «референдуме добровольно»,meter-false
384,Фейк: На «референдумах» о присоединении к России проголосовали большинство избирателей Запорожской области,meter-false
385,Фейк: Украина «вряд ли способна осуществить контрнаступление» – экс-директор ЦРУ Петреус,meter-false
386,Фейк: Украинские дети поют «неофициальный гимн Люфтваффе»,meter-false
387,Фейк: Международный уголовный суд «игнорирует преступления против Донбасса»,meter-false
388,Фейк: Украинский беженец нарисовал свастику в торговом центре Британии – видео,meter-false
389,Фейк: Генерал Кривонос рассказал о «стотысячных потерях» ВСУ,meter-false
390,Фейк: Украина «жертвует» Николаевом и его жителями,meter-false
391,Фейк: Олаф Шольц «пригрозил Польше пересмотром границ»,meter-false
392,Фейк: США планировали конфликт и энергетический кризис в Европе – документ RAND Corporation,meter-false
393,"Фейк: Французский журнал Charlie Hebdo «показал, как на самом деле относятся к Зеленскому на...",meter-false
394,"Фейк: Донбасс, Запорожье, Херсонщина «имеют право на самоопределение — согласно Уставу ООН»",meter-false
395,Фейк: Удар по Южноукраинской АЭС — провокация «киевского режима»,meter-false
396,"Манипуляция: Украинцы массово едут в Германию, получают социальную помощь и возвращаются обратно",meter-false
397,Фейк: ВСУ «превратили» храм в Изюме в «грязную казарму»,meter-false
398,"Фейк: В немецком Бремене «задержали украинцев», пытавшихся продать зенитно-ракетные комплексы Stinger",meter-false
399,Фейк: Отключение Крыма от электрообеспечения и воды – это «военное преступление»,meter-false
400,Фейк: Семья Столпаковых в Изюме погибла от «пыток ВСУ»,meter-false
401,Фейк: Украина планирует в 2023 году «наступать» на Россию,meter-false
402,Манипуляция: Иностранные беженцы «сталкиваются с расизмом» в Украине,meter-false
403,"Фейк: ВСУ «несут тяжелые потери» на Донбассе и «уступают территорию» российской армии, — NYT",meter-false
404,Фейк: Сотни тракторов блокируют улицы Италии из-за «роста цен на энергоносители»,meter-false
405,"Фейк: В Соледаре СБУ «отбирает» паспорта у местного населения, создавая «живой щит»",meter-false
406,"Фейк: В НАТО «признали», что давно планировали расширение у границ РФ",meter-false
407,Фейк: В Харьковской области ВСУ «задержали» семь студентов из Шри-Ланки,meter-false
408,Фейк: Владимира Зеленского «уличили» в ношении женской обуви,meter-false
409,"Манипуляция: В Британии пожалели, что не пригласили Путина на похороны Елизаветы II",meter-false
410,"Манипуляция: В Испании подсчитали европейские запасы газа, — «надежда только на Москву»",meter-false
411,Фейк: Украина готовила в Изюме «постановку в стиле Бучи»,meter-false
412,Фейк: Россия не проводит «фильтрацию» на захваченных ею территориях Украины,meter-false
413,"Фейк: В Швейцарии призывают «стучать на соседей, если у них дома теплее 19 градусов»",meter-false
414,Фейк: Киев больше «не верит западным партнерам»,meter-false
415,Фотофейк: Гости украинской свадьбы вскидывают руки в нацистском приветствии,meter-false
416,Фейк: Пентагон «подтвердил десятитысячные потери ВСУ»,meter-false
417,Фейк: Военный корабль НАТО подорвался на «украинской» мине в Черном море,meter-false
418,Манипуляция: Маслопровод для украинского подсолнечного масла в Гданьск — свидетельство «захвата Украины  Польшей»,meter-false
419,Фейк: В Австрии «заговорили о снятии санкций с России»,meter-false
420,Фейк: В Deutsche Welle «обосновали законность украинских обстрелов» Запорожской АЭС,meter-false
421,Манипуляция: В США признали помощь Украине «ошибкой»,meter-false
422,Манипуляция: Швейцарцев будут сажать в тюрьму «за слишком сильное отопление»,meter-false
423,Фейк: Под Херсоном «нашли итальянские танки Leopard 2А4»,meter-false
424,Фейк: Польша «готовится напасть на Россию» в ближайшие 10 лет,meter-false
425,Фейк: Зверства российских военных в Гостомеле — «украинское постановочное видео»,meter-false
426,Фейк Путина: В Украине огромное число людей «ненавидят режим в Киеве»,meter-false
427,Манипуляция: Эксперты из миссии МАГАТЭ «увидели» отсутствие российской военной техники на территории Запорожской АЭС,meter-false
428,"Фейк: В бундестаге «признали, что Россия не отдаст Крым»",meter-false
429,"Фейк: Поляки захотели вернуть квартиры во Львове,  «утраченные во Вторую мировую»￼",meter-false
430,Фейк: Пентагон создал дрон для распространения биологического оружия — зараженных комаров,meter-false
431,Манипуляция: В МИД Германии «отказались от собственного народа ради Украины»,meter-false
432,Манипуляция: Фермеры в Нидерландах во время протестов «обстреляли полицию навозом и сеном»,meter-false
433,"Фейк: Американские ученые работали над вирусом COVID-19 в Украине, — главный эпидемиолог США Фаучи",meter-false
434,"Фейк: Россия «спасла» ЗАЭС, которая находилась в «катастрофическом» состоянии",meter-false
435,"Манипуляция: Пентагон признал, что украинские военные обстреливают Запорожскую АЭС",meter-false
436,Фейк: В Калифорнии Пентагон готовит для Украины сбежавших от талибов￼ афганских летчиков,meter-false
437,Фейк: В Австрии найдена мертвой «убийца Дарьи Дугиной»,meter-false
438,Фейк: Украина не имеет «никаких исторических прав» на Северное Причерноморье,meter-false
439,Фейк: Россия «сознательно снижает темпы наступления» в Украине «для избежания жертв среди гражданского населения»,meter-false
440,Фейк: Канцлер Олаф Шольц является внуком эсэсовца,meter-false
441,Манипуляция: Немецкое издание Welt призвало Украину «признать потерю Донбасса»,meter-false
442,Фейк: Американские гаубицы M777 «слишком сложны в обращении» и «ремонтируются плохо обученными специалистами» –...,meter-false
443,Фейк: ВСУ пытаются «уничтожить гражданскую инфраструктуру и терроризируют украинцев»,meter-false
444,"Фейк: Менее трети стран-членов ООН поддержали резолюцию, осуждающую агрессию России против Украины",meter-false
445,"Фейк: Главной проблемой ВСУ является «подавленное состояние украинских солдат, которые не видят перспектив победы»...",meter-false
446,Фейк: В Украине «отменили» выплату в 15 млн гривен семьям погибших военнослужащих,meter-false
447,Фейк: Большинство украинцев на временно оккупированных территориях готовы пойти на «референдум» и проголосовать за...,meter-false
448,Манипуляция: Украина заявила о планах построить базу НАТО в Крыму,meter-false
449,Манипуляция: Украинские военные с нашивками «Галичина» в инстаграме Зеленского — это доказательство фашизма и...,meter-false
450,Фейк: ВСУ перебили последнюю линию передачи электроэнергии с ЗАЭС,meter-false
451,Манипуляция: Американские фермеры из-за антироссийских санкций забивают скот,meter-false
452,Фейк: В ЕС создали «центр подготовки украинских террористов и нацистских боевиков»,meter-false
453,Фейк: Франция планирует прекратить военную помощь Украине из-за промышленного пиратства,meter-false
454,Фейк: Контурные карты в Украине издают без временно оккупированных территорий и западных областей,meter-false
455,Манипуляция: Папа Римский Франциск «поддержал позицию России» по Украине — публикация в Foreign Affairs,meter-false
456,Манипуляция: В ООН «подтвердили злоупотребления» украинскими войсками при использовании кассетных боеприпасов,meter-false
457,Фейк: Жителей Донбасса за отказ от эвакуации будут лишать родительских прав,meter-false
458,Фейк: Украина «обстреляла» Запорожскую АЭС,meter-false
459,Манипуляция: Малоимущим в Польше отказывают в бесплатной еде из-за украинских беженцев – видео,meter-false
460,Фейк: Треть украинских танковых бригад вымышлена,meter-false
461,Фотофейк: В «секретном документе» Залужный раскрывает реальные потери ВСУ,meter-false
462,Фейк: В 1943 году Украинская Повстанческая Армия распяла четырех маленьких детей на дереве –...,meter-false
463,Фейк: США и Великобритания анонсировали «военную интервенцию» в Украину,meter-false
464,Фейк: Американцы сравнили поставки оружия Украине с «черной дырой»,meter-false
465,Фейк: В Киеве «отменили» отопительный сезон из-за санкций против России,meter-false
466,"Фейк: Россия не нарушала Будапештский меморандум, а «Запад первым подорвал» правовой фундамент договоренностей",meter-false
467,Фейк: Зеленский «приказал открыть все школы и вузы» с 1 сентября в офлайн-режиме,meter-false
468,Фейк: В Британии «из-за антироссийских санкций»  изобрели многоразовую туалетную бумагу,meter-false
469,Манипуляция: Украинские беженцы усугубили проблему нехватки учителей в Германии,meter-false
470,Манипуляция: Мэр Львова призвал жителей города запасаться дровами на зиму,meter-false
471,Фейк: Украина готовит «провокацию» на ЗАЭС – это «подтверждают» учения ВСУ и Запад,meter-false
472,Фейк: В Европарламенте считают «незаконным» запрет на выдачу виз россиянам,meter-false
473,Манипуляция: Страны Европы «отказались от военных обещаний Украине»,meter-false
474,"Фейк: В Нацбанке признали, что золотовалютные резервы Украины передали Польше",meter-false
475,"Фейк: В Британии решили, когда «избавятся» от украинских беженцев",meter-false
476,"Манипуляция: Украинское зерно вывозят «на Запад, а не в нуждающиеся страны Африки»",meter-false
477,Фейк: «Референдумы» на захваченных Россией территориях Украины «хотят провести сами украинцы»,meter-false
478,"Манипуляция: Пентагон заявил, что Украине больше «не стоит ждать» HIMARS и ракет к ним",meter-false
479,Фейк: Киев испытывал «опасные препараты» на жителях Рубежного,meter-false
480,Фейк: В Европарламенте «не нашли доказательств» спонсирования терроризма Россией,meter-false
481,4 «атомных» фейка Небензи: Как Россия лгала о Запорожской АЭС на Совбезе ООН,meter-false
482,"Манипуляция: Больше всего беженцев с Украины уехали в Россию, – УВКБ ООН",meter-false
483,Манипуляция: Украинцы массово выезжают на временно оккупированные территории — репортаж CNN,meter-false
484,"Манипуляция: В ЕС потребуют от Украины уступок России, – экс-советник Борреля",meter-false
485,Фейк: Украинцы начали продавать американские дроны-камикадзе Switchblade-300 в даркнете,meter-false
486,Манипуляция: Большинство европейцев выступают против новых антироссийских санкций,meter-false
487,Фейк: Украинские флаги запретили в центре для беженцев в Испании – фото,meter-false
488,Манипуляция: «Газпром» не может поставлять больше газа «из-за санкций против России»,meter-false
489,Фейк: Порошенко готовит военный переворот в Украине,meter-false
490,Фейк: ООН осудила «атаки ВСУ» на Запорожскую АЭС,meter-false
491,Фейк: Российские специалисты «модернизируют» и «увеличат мощность Каховской ГЭС на 30%»,meter-false
492,Фейк: В Украине выросла преступность на 270% «из-за раздачи оружия населению»,meter-false
493,Манипуляция: В Европе «отказываются от спецтрибунала» и признания войны в Украине агрессией,meter-false
494,Фотофейк: Россия «уничтожила несколько HIMARS» под Харьковом,meter-false
495,Фейк: Украинцы «выбирают Россию из-за бесчинств Киева»,meter-false
496,Фейк: Бизнесмен Алексей Вадатурский погиб от украинской ракеты,meter-false
497,Фейк: Зеленский распорядился заменить памятник Екатерине II в Одессе на постамент порноактеру,meter-false
498,"Манипуляция: Египет разорвал контракт на поставку украинского зерна, так как Киев «соврал» об объемах зернохранилищ",meter-false
499,Фейк: Удерживаемый в плену украинский командир обвинил ВСУ в обстреле изолятора в Еленовке,meter-false
500,"Фейк: в Болгарии похоронены 200 тысяч российских солдат, которые воевали за свободу Болгарии",meter-false
501,"Фейк: В НАТО подтвердили, что Россия в Украине воюет «не в полную мощь»",meter-false
502,Фейк: Украинцы требуют сделать украинский язык вторым официальным в Польше,meter-false
503,Манипуляция: Украина запретила въезд главе МИД Бельгии из-за поездки в Крым,meter-false
504,Фейк: ВСУ произвели «обстрел Еленовки из HIMARS по приказу Зеленского»,meter-false
505,Фотофейк: В Великобритании из-за роста цен на коммуналку исчезли энергосберегающие лампочки,meter-false
506,Фейк: Акт восстановления Украинского государства «доказывает» связь Украины с нацистской Германией,meter-false
507,Фейк: У украинских беженцев в Германии отбирают детей «за эмоции и аппетит»,meter-false
508,Фейк: Украинские беженцы в попытке сжечь российский флаг уничтожили 31 гектар испанского леса,meter-false
509,Манипуляция: В ООН подтвердили отсутствие пострадавших при «ударе по объекту ВСУ» в Одессе,meter-false
510,Фейк: Украина сознательно создает угрозу масштабной техногенной катастрофы на Запорожской АЭС,meter-false
511,Манипуляция: Украинцы «устали от войны» и просят власть сесть за стол переговоров,meter-false
512,Фейк: Зеленский «продал» треть сельхозугодий Украины американским компаниям,meter-false
513,Фейк: В Одессе никогда не жили украинцы￼,meter-false
514,Манипуляция: Украинские беженцы в Норвегии вынуждены выживать за счет проституции,meter-false
515,"Манипуляция: В Европе началась паника из-за сокращения поставок российского газа, — Express",meter-false
516,Фейк: В Украине раздают паспорта «ливийским террористам»￼,meter-false
517,Манипуляция: Россия прорвала «энергоблокаду Крыма»,meter-false
518,Фейк: В Болгарию завозят «опасную» пшеницу из Украины. Дополнено,meter-false
519,Фейк: Запорожье и Херсон готовятся к «референдуму о присоединении к России»,meter-false
520,Фейк: Украинских беженцев в Польше спрашивают об их отношении к Бандере и Волынской трагедии...,meter-false
521,Фейк: Во временно оккупированной части Запорожской области заявили о «налаживании международных контактов»,meter-false
522,Фейк: Оксфордский университет отзывает свыше 10 тысяч дипломов детей российских чиновников,meter-false
523,«Антироссийский заговор»: нарративы России об украинском зерне,meter-false
524,Манипуляция: Премьер Молдовы опасается «перекидывания в страну конфликта с Украины»,meter-false
525,Фейк: В США разработали план и карту раздела России￼,meter-false
526,"Фейки об ударах по одесскому порту: «ВСУ сами обстреляли порт», «это HIMARS», и «в...",meter-false
527,Фейк: Европолу известно о случаях контрабанды оружия из Украины,meter-false
528,"Фейк: В аэропортах Великобритании плакаты на украинском призывают «не мусорить и не ломать оборудование»,...",meter-false
529,Фейк: Венгрия готовится к защите от «насилия Киева и Брюсселя»,meter-false
530,"Фейк: Драмтеатр в Мариуполе «взорвали изнутри украинские военные», и погибших  там «всего лишь 14...",meter-false
531,Фейк Лаврова: Киев до сих пор не установил имена погибших в Буче и не...,meter-false
532,Фейк: Украина наносит удары по собственным объектам культурного наследия,meter-false
533,"Фейк: Социальная реклама в Германии предлагает мыть только четыре области тела, «чтобы разозлить Путина»",meter-false
534,Фейк: Украинские беженцы устроили потасовку на дороге в Италии ￼,meter-false
535,Фейк: Украинские военные пытаются скрыть следы неудачного перехвата ракеты над Винницей,meter-false
536,Фейк: Посольство США в Киеве и консульство в Одессе прекратили свою работу,meter-false
537,"Манипуляция: Экс-посол США в России Макфол заявил, что «ученые США поддерживают идеи Путина»",meter-false
538,Фейк: Президент Бразилии рекомендовал Зеленскому сдаться,meter-false
539,Фейк: Американцы хотели использовать в Украине клещей в качестве биологического оружия,meter-false
540,Фейк: Россия нанесла ракетный удар в Одессе «по военным складам»,meter-false
541,Фейк: Украинским беженцам предложили пожить в бывшем концлагере Заксенхаузен в Германии,meter-false
542,Манипуляция: Польша получила от Киева право раздавать украинские паспорта,meter-false
543,Манипуляция: ООН осудила обстрел «гражданской инфраструктуры» в оккупированной Новой Каховке,meter-false
544,Видеофейк: «Азовец» Константин «Фокс» Никитенко расстреливал на БТР мирных граждан,meter-false
545,"Селитра, гуманитарка и будущая кухня — как российские СМИ объясняли взрывы на складах боеприпасов...",meter-false
546,Фейк: Германия участвовала в разработке биологического оружия в Украине,meter-false
547,Фейк: ВС РФ нанесли ракетный удар по военной части ВСУ в Виннице,meter-false
548,Фейк: В Украине расстреливают военных за неподчинение￼,meter-false
549,Фейк: Россия «уничтожила два HIMARS» в Донецкой области,meter-false
550,Манипуляция: ВСУ провалят наступление на юге Украины — The Independent,meter-false
551,Фейк: Национальная коллекция микроорганизмов Украины оказалась в руках Пентагона,meter-false
552,Манипуляция: ЕС боится «украинской контрабанды» оружия и наркотиков,meter-false
553,Фейк: В Польше планируют остаться 50% украинских беженцев￼,meter-false
554,"Фейк: Столтенберг «проговорился», что НАТО 8 лет «готовилось к войне с Россией»",meter-false
555,Фейк: В Германии свастику на поле  «выкосили беженцы из Украины»￼,meter-false
556,Фейк: Дед президента Польши Анджея Дуды служил в УПА,meter-false
557,Фейк: Премьер-министр Венгрии Орбан назвал Зеленского идиотом,meter-false
558,Фейк: Власти и жители Харьковской области «хотят в состав России»,meter-false
559,Фейк: В Европарламенте «усомнились» в способности Киева выплатить долги,meter-false
560,"Фейк: Армия РФ уничтожила часть бойцов, установивших флаг Украины на Змеином",meter-false
561,"Фейк: Запад хочет заключить срочный мирный договор с Россией, так как «Украину ждет катастрофа»...",meter-false
562,Фейк: США «заставили» Киссинджера «отказаться от мысли» о «передаче» России украинских территорий,meter-false
563,"Фейк: Анджей Дуда заявил, что Балтика теперь станет «внутренним морем НАТО»",meter-false
564,Фейк: Украина потеряла 234 самолета и 137 вертолетов с начала спецоперации – минобороны РФ,meter-false
565,Фейк: Вооруженные Силы России «уничтожили» Грузинский Легион под Лисичанском,meter-false
566,Фейк: Многие из приехавших украинских беженцев видят в Польше «дойную корову» — польские СМИ￼,meter-false
567,Манипуляция: В ООН обеспокоились «нарушениями ВСУ гуманитарного права»,meter-false
568,"Фейк: Bild сообщил, что российские военные завладели трофейной немецкой гаубицей PzH 2000",meter-false
569,Фейк: «Власти» Запорожья назвали арест российского судна в Турции «пиратством»,meter-false
570,Фейк: В Украине запускают производство военной формы для женщин – к грядущей мобилизации,meter-false
571,"Манипуляция: В Европе хранится 200 ядерных запасов, угрожающих России и Беларуси",meter-false
572,Фейк: Попадание российских ракет по высотке и базам отдыха в Одесской области — «постановка»...,meter-false
573,Фейк: Украинские власти планируют «принудительно депортировать» проживающих в зонах боевых действий на Луганщине,meter-false
574,Фейк: Министр обороны Украины «объявил Третью мировую войну и призвал Запад не бояться повышать...,meter-false
575,Фейк: В Украине собираются мобилизовать всех граждан Беларуси в «полк Калиновского»,meter-false
576,Фейк: Судилище в «ДНР» над украинскими военнопленными похоже на Нюрнбергский процесс,meter-false
577,Фейк: Британцы выступают за прекращение военной помощи Украине,meter-false
578,Фейк: Статус кандидата в ЕС «мало что будет значить» для Украины,meter-false
579,Фейк: Глава украинской разведки пригрозил России «терактами»,meter-false
580,Манипуляция: успех России приведет к разделению территории Украины — CNN,meter-false
581,Манипуляция: Запад призвал воевать «до последнего украинца»,meter-false
582,Фейк: Украина «готовит удар» по Приднестровью,meter-false
583,Фейк: Ракетная атака на ТРЦ в Кременчуге – это «провокация ВСУ»,meter-false
584,Фейк: ВСУ позаимствовали свою форму у Вермахта,meter-false
585,Фейк: Украинцы расклеили в бывшем концлагере Аушвиц стикеры с «русофобскими надписями»,meter-false
586,Фейк: Украина «поставит под ружье» школьников,meter-false
587,Фейк: Россия атаковала «высокоточными» ракетами «военные объекты» в Киеве,meter-false
588,Манипуляция: Большинство жителей Лисичанска ждут российскую армию￼,meter-false
589,Фейк: Российские военные захватили французские самоходные гаубицы Caesar,meter-false
590,"Фейк: Генерал ВВС Германии заявил, что НАТО готовится применить ядерное оружие в Украине",meter-false
591,Фейк: ВСУ «уничтожили 24 июня» элеватор с зерном в Рубежном,meter-false
592,Фейк: ЕС может депортировать украинцев для мобилизации в армию,meter-false
593,Фейк: 12 иностранных судов не могут выйти из порта Херсона из-за украинских мин,meter-false
594,Фейк: В Одессе ВСУ выгнали больных из поликлиники и разместили рядом артиллерию ￼,meter-false
595,Фейк: Запрет левых партий в Украине может помешать вступлению в ЕС,meter-false
596,Манипуляция: Санкции против России вынудили Австрию вернуться в «угольный век»,meter-false
597,Фейк: НАТО строила базу в Северодонецке,meter-false
598,Фейк: В Украине запретили распространение книг на русском языке,meter-false
599,Фейк: Степана Бандеру «причислили к лику святых» – документ ПЦУ,meter-false
600,Фейк: Многие страны уже отдали Украины все имеющееся оружие — постпред США при НАТО,meter-false
601,Манипуляция: Борис Джонсон «устал от Украины»,meter-false
602,Фейк: В Мариупольском драмтеатре до российского вторжения ставили только украинский репертуар,meter-false
603,Фейк: Великобритания решила признать так называемую «ДНР»,meter-false
604,Фейк: В Запорожье формируют списки «добровольцев» для «защиты» от ВСУ,meter-false
605,Фейк: «Украинские националисты» сорвали эвакуацию мирного населения из Северодонецка,meter-false
606,Фейк Лаврова: ООН врет о военных преступлениях россиян в Ягодном,meter-false
607,Фейк: Украина просит Польшу депортировать из страны всех мужчин для отправки на фронт –...,meter-false
608,Фейк: Запад начал убеждать Украину в необходимости территориальных уступок,meter-false
609,Фейк: Министерство образования собирает информацию о выпускниках школ призывного возраста − документ,meter-false
610,Фейк: Американцы обвинили США и Украину в краже 40 миллиардов военной помощи Киеву,meter-false
611,Фейк: Харьковчан призывают оставлять квартиры открытыми — для доступа ВСУ,meter-false
612,Манипуляция: Немцам не понравился ультиматум Зеленского Шольцу − они выбирают Россию,meter-false
613,Фейк: Россия «точными ударами» уничтожила «стратегический объект» на Тернопольщине,meter-false
614,Манипуляция: В США обеспокоились из-за пропажи отправленных Киеву миллиардов долларов,meter-false
615,Фейк: В Украине готовятся мобилизовать женщин,meter-false
616,Фейк: ВОЗ «опровергла» возможность распространения холеры в Мариуполе,meter-false
617,"Фейк: ВСУ, отступая, умышленно подожгли скит Святогорской Лавры",meter-false
618,Фейк: Американский конгрессмен Пол Массаро призвал уничтожить Россию,meter-false
619,"Решение Болгарии не платить за российский газ в рублях − «поспешное», признали в правительстве",meter-false
620,"Манипуляция: Столтенберг допустил, что Украине придется пойти на «территориальные уступки ради мира»",meter-false
621,Манипуляция: Секретарь СНБО Данилов не считает потерю территорий «трагедией для Киева»,meter-false
622,Фейк: Французы потребовали пожизненного заключения для Зеленского,meter-false
623,Фейк: Вооруженные силы РФ потопили украинский корвет «Винница»,meter-false
624,Фейк: «Заблокированные» на заводе «Азот» в Северодонецке украинские военные «удерживают заложников»,meter-false
625,Фейк: В Северодонецке найдены документы полковника польской армии,meter-false
626,Фейк: Китайская делегация бойкотировала выступление Зеленского в Сингапуре,meter-false
627,"Фейк: Бывший омбудсмен Украины признала, что распространяла ложь о сексуальных преступлениях российских солдат",meter-false
628,Фейк: Украина «случайно» получила два тактических ядерных заряда от США￼,meter-false
629,Фейк: Большинство мариупольцев поддерживают Россию — подтверждает секретный документ «Азова»,meter-false
630,"Манипуляция: Итальянцы вышли на протесты, требуя расследовать «преступления украинских военных»",meter-false
631,Фейк: KFC и Booking.com разместили в Мюнхене оскорбляющую украинок рекламу,meter-false
632,Фейк: СНБО принял решение прекратить предоставление услуг связи украинскими операторами в Запорожской области,meter-false
633,Фейк: В Украине хотят ввести закон о призыве в армию с 16 лет,meter-false
634,Манипуляция: В мире ожидается голод из-за санкций против российских удобрений,meter-false
635,Фейк: Украинские военные захватили офис ООН в Краматорске,meter-false
636,"Фейк: Байден заявил, что Украине придется отдать свои территории России для прекращения войны",meter-false
637,Манипуляция: Пентагон изучает захваченную российскую технику — в надежде заполучить «передовые технологии»,meter-false
638,Фейк: Зеленский намерен легализовать «захват Украины поляками»,meter-false
639,Фейк: Украинцы массово уклоняются от мобилизации − видео ￼,meter-false
640,Фейк: Uber по всему миру отказывается перевозить украинских беженцев￼,meter-false
641,Фейк: В Мариуполе «Красный крест» собирал данные о «здоровых органах» детей,meter-false
642,"Фейк: «Байрактар», на который литовцы собирали деньги, сбили сразу же после первого взлета￼",meter-false
643,Манипуляция: Скадовск после оккупации Россией «получил доступ к воде» для посевной,meter-false
644,"Фейк: ВСУ «устроили провокацию», подорвав цистерну с азотом на комбинате «Азот» в Северодонецке",meter-false
645,Манипуляция: Большинство поляков поддерживает ввод войск в Украину – для оккупации Западной Украины,meter-false
646,Фейк: Украина прекратит все выплаты в Херсонской области,meter-false
647,Фейк: ОБСЕ обеспечивала «Азов» связью и разведданными в Мариуполе,meter-false
648,Фейк: В Болгарии украинских беженцев выгоняют из отелей ￼,meter-false
649,Фейк: Киев и Евросоюз «ухудшали положение фермеров»  в Херсонской области￼,meter-false
650,Фейк: Украина готовится «сдать» Запорожье России,meter-false
651,Фейк: Запад «врет» о краже украинского зерна Россией,meter-false
652,Фейк: ВСУ оборудовали склады с боеприпасами на птицефабрике в Харьковской области,meter-false
653,Фейк: Обломки «Мрии» увезли на утилизацию,meter-false
654,Фейк: Украина накопила огромные запасы урана и плутония на Запорожской АЭС для создания ядерной...,meter-false
655,Фейк: Власти Херсонской области «просят разместить» российскую военную базу,meter-false
656,Фотофейк: Генерал армии США Эрик Олсон сдался в плен на «Азовстали»,meter-false
657,"Фейк: Дефицит соли возник из-за «киевского режима», остановившего «Артемсоль» для продажи складов с оружием",meter-false
658,Фейк: Администрация Запорожской области «исключила ее возвращение под контроль Киева»,meter-false
659,Фейк: Азовское море теперь «принадлежит России и так называемой «ДНР»,meter-false
660,Манипуляция: Украина прекратила газоснабжение Донецкой и Луганской областей,meter-false
661,"Фейк: В Украину прибыло два батальона поляков, чтобы воевать на востоке",meter-false
662,Фейк: Снимок с сожжением книг по истории Украины – это «фотошоп»,meter-false
663,Фейк: Офис Зеленского просит убрать Байрактары с передовой,meter-false
664,Фейк: «Азов» удерживает граждан с детьми в подвале детсада в Харьковской области,meter-false
