,0,1
540,"Poland plans to send military units to Ukraine, take control of the Western regions",meter-false
541,"By arming Ukraine, the US and the UK want to push Russia against Europe",meter-false
542,Limited military operation liberates LPR from the Ukrainian Nazi rule,meter-false
543,"The West is tired of Ukrainian conflict, German parliamentarians are calling to dissolve Nato",meter-false
544,Ukraine deliberately set fire to wheat fields with the approval of its leadership,meter-false
545,"Russian liberation of Lysychansk, Severodonetsk ends discrimination and abuse",meter-false
546,Russian special operation is preventive self-defence to eliminate a military threat,meter-false
547,The House of Officers in Vinnytsia was a temporary location for Nazis,meter-false
548,The process of transferring the territory of Ukraine to Poland has begun,meter-false
549,Newly liberated Ukrainian regions are returning to Russia,meter-false
550,"To protect Donbas and itself, Russia has to liberate whole of Ukraine",meter-false
551,NATO pilot flew a helicopter that was downed in Ukraine,meter-false
552,The West does not allow Ukraine to move to peace negotiations,meter-false
553,"Western arms support to Ukraine failing, backing international terrorists",meter-false
554,The West ignored all attempts by Russia to engage in dialogue,meter-false
555,Poland plans to establish control over the west of Ukraine,meter-false
556,Russia was forced to launch a special operation in Ukraine,meter-false
557,Russia might soon liberate Kharkiv as part of Ukraine’s denazification,meter-false
558,The West is responsible for the death of civilians in Donbas and Ukraine,meter-false
559,Special operation aims to protect the people from the Ukrainian neo-Nazi genocide,meter-false
560,West continues to supply weapons to Kyiv to prolong the conflict,meter-false
561,West uses Ukrainians as expendable material in geopolitical game to contain Russia,meter-false
562,OSCE observers worked in the interests of the Ukrainian special services,meter-false
563,Russia found evidence that OSCE observers worked for the Ukrainian special services,meter-false
564,The West meant to build a Nazi state in place of Ukraine,meter-false
565,The West does not allow Ukraine to think and talk about peace,meter-false
566,Kyiv carrying out a genocidal policy towards the people of Donbas,meter-false
567,Baltic limitrophes block Russian transit according to US and EU sanctions,meter-false
568,Russian military hit a hangar full of weapons and ammunition in Kremenchuk,meter-false
569,Poland wants to create a puppet proxy-state in Western Ukraine,meter-false
570,The USA is raising imperialistic Poland as a new hyena for Europe,meter-false
571,"Charles Michel’s claims about Russian soldiers raping in Ukraine are unfounded, there is no evidence",meter-false
572,West unleashes Nazi and Russophobic war against Russia and Russians,meter-false
573,"No act of terrorism in Kremenchuk, Russian army does not hit civilian objects",meter-false
574,Financial Times reported that Ukraine threatens Russia with terrorist attacks on its territory,meter-false
575,NATO uses Ukraine to assert itself and its imperial ambitions,meter-false
576,Demonstrators in Brussels condemn NATO,meter-false
577,Kyiv planned to launch a special operation in the spring to attack Donbas,meter-false
578,"Decisions on Ukraine are not made by Zelenskyy, but by the high ranking officials in the US",meter-false
579,NATO is leading humanity to WWIII,meter-false
580,Western weapons sent to Ukraine captured by Russia: case of two French Caesar howitzers,meter-false
581,"Russia hits arms factory in Kyiv, block of flats damaged by anti-missile defence",meter-false
582,Ukraine is using anti-retreat troops to shoot in the back those soldiers who try to surrender,meter-false
583,"Germany doesn’t trust Ukraine’s Zelenskyy, according to Der Spiegel",meter-false
584,The New York Times reports that Russia is barely affected by sanctions,meter-false
585,Kyiv and Moscow will easily reconcile without destructive Anglo-Saxon influence,meter-false
586,NATO is at war with Russia with the hands of Ukrainians,meter-false
587,London’s talk about a nuke war deflects attention from crown crisis,meter-false
588,Russia has never threatened anyone with nuclear weapons,meter-false
589,The food crisis has nothing to do with the Russian special operation,meter-false
590,The EU is a cover-up for the anti-Russian game of Anglo-Saxons,meter-false
591,Lithuania’s blockade of the Kaliningrad region is aimed at diverting Russia's attention from a special operation in Ukraine,meter-false
592,Influential Western forces provoke further deterioration in relations with Russia,meter-false
593,NATO Secretary-General believes the only way of achieving peace in Ukraine is if it cedes territories,meter-false
594,Lithuania exposed itself to Russian nuclear strike,meter-false
595,Russia does not want to destroy Ukraine,meter-false
596,"Ukrainians burned 50,000 tons of grain in Mariupol on purpose",meter-false
597,The war in Ukraine is about the reunification of the Russian people,meter-false
598,Lithuania is a country with a limited sovereignty,meter-false
599,Poland might create a Nazi state in the western part of Ukraine,meter-false
600,Foreigners who join the Ukrainian army are criminals and Russia is not supposed to comply with Geneva convention,meter-false
601,Poland plans to use Belarusian Nazi units to attack Belarusian towns,meter-false
602,Zelenskyy gets military advice from his 9-year old son,meter-false
603,Military operation in Ukraine stems from Russia’s right to self-defence,meter-false
604,Russia's special military operation is aimed at protecting Donbas people from genocide,meter-false
605,Russia did not invade Ukraine,meter-false
606,US demanded that Spain send heavy weapons to Ukraine in exchange for hosting NATO summit,meter-false
607,The West wants to make a second Ukraine out of Moldova,meter-false
608,Poland training Belarusian opposition for terrorist attacks in Belarus,meter-false
609,"Ukraine cannot be called a state, so Russia fights against the West",meter-false
610,"Ukraine is showcasing gay troops to project a European image, but the reality is different",meter-false
611,Kyiv and the West are causing hunger in the world,meter-false
612,Poland is actively assimilating the Ukrainian territory,meter-false
613,"Russia is not an external aggressor, because Ukraine is part of the Russian world",meter-false
614,Ukrainian grain has nothing to do with the food crisis,meter-false
615,Peaceful settlement in Ukraine is off the table for Western countries,meter-false
616,Ukraine lies about the war,meter-false
617,"""Azov"" admitted in a secret document that the majority of Mariupol residents support Russia",meter-false
618,Azov nationalists prepared to take up firing positions in residential buildings,meter-false
619,British Brimstone missiles may impede Ukrainian grain exports through the Black Sea,meter-false
620,Russian progress in Ukraine is slow because Russia is careful and precise in its strikes,meter-false
621,The West is taking Ukrainian grain as payment for weapons,meter-false
622,"Statements that Moscow ""does not allow"" Ukrainian grain to be exported are a bluff",meter-false
623,France is one of the leaders inciting neo-Nazism in Ukraine,meter-false
624,Russia's calls to the West for equal footing were deliberately ignored,meter-false
625,The food crisis is associated primarily with the sanctions of the US and the West,meter-false
626,Poland is already moving to seize territories in western Ukraine,meter-false
627,Children's medical records found in Mariupol susggest an organ trafficking ring,meter-false
628,At least 15 percent of Western weapons sent to Ukraine are illegally re-exported,meter-false
629,Western sanctions are the major culprit for the global food crisis,meter-false
630,The US is recruiting ISIS terrorists to fight in Ukraine,meter-false
631,Russia is winning against the Ukrainian Nazis and the West is doomed,meter-false
632,Russia protecting Russian language in Ukraine,meter-false
633,Bucha is a fabrication only used to interrupt negotiations,meter-false
634,Ukraine is responsible for its inability to export grains and lack of food export,meter-false
635,The actions of Western countries led to the blockade of grain supplies,meter-false
636,"Russia is not an aggressor in Ukraine, but a victim of Western arrogance",meter-false
637,Poland is using the current crisis to restore its historical significance at Russia’s expense,meter-false
638,The Russian military does not strike civilian infrastructure,meter-false
639,"A Polish protectorate over western Ukraine is planned, NATO troops will get Ukrainian citizenship",meter-false
640,Ukraine sells its grain to pay for weapons,meter-false
641,"Sanctions are the cause of the threat of global hunger, not Russia",meter-false
642,"Ukrainians in Germany wanted to burn a Russian flag, but burned down the house",meter-false
643,Accusations about Russian military war crimes are unacceptable: a lot of fakes on this topic,meter-false
644,Ukraine plans more fabrications similar to that of Bucha,meter-false
645,"Russian action in Ukraine aimed at helping civilians, Kyiv must not interfere",meter-false
646,"The pope met an identified Nazi, wife of an Azov fighter",meter-false
647,"Ukrainian negotiators are being ""led"" by Washington and London",meter-false
648,Ukraine's invasion of Donbas was inevitable,meter-false
649,The entry of Nazi Ukraine into the European Union would mean its collapse,meter-false
650,The collapse of Nazi regime in Ukraine sounds better than nuclear craters in Western capitals,meter-false
651,"Ukraine is under control of the West and staged fakes about Bucha, Mariupol and Kramatorsk",meter-false
652,EU rejected all Russian compromises and forced Russia to launch the special operation in Ukraine,meter-false
653,"West is Russia’s enemy, wants to be more so",meter-false
654,"Zelenskyy has a new plan for Ukraine, so he does not need peace",meter-false
655,The West should stop undermining international law and breaking UN Charter,meter-false
656,Russia's actions did not and cannot affect the food problem in the world,meter-false
657,Poland and the US want to gain control over Western Ukraine.,meter-false
658,Residents of occupied Melitopol took part in a V-Day procession on 9 May,meter-false
659,Defenders of Azovstal using civilians as human shield,meter-false
660,Poland announced plans to erase the Ukrainian border,meter-false
661,Poland threatens the territorial integrity of Ukraine,meter-false
662,Poland poses a threat to the territorial integrity of Ukraine,meter-false
663,Some in Poland see Western Ukraine as part of Poland,meter-false
664,Bucha is another Ukrainian provocation,meter-false
665,Poland has officially confirmed the territorial claims against Ukraine,meter-false
666,European leaders who send arms to Ukraine are war criminals,meter-false
667,Accusations about Bucha are as false as claims that Russia bombed a maternity hospital in Mariupol,meter-false
668,Western media have decided that Russia is guilty in Bucha despite the lack of evidence,meter-false
669,Ukrainian Nazism is a mixture of paganism and Satanism,meter-false
670,The war in Ukraine is part of a US project for global hegemony,meter-false
671,UK is pushing Ukraine to fight Russia promising assistance with nuclear strike,meter-false
672,Bucha is a provocation aiming to derail Russia-Ukraine negotiations in Istanbul,meter-false
673,Bucha is clearly a provocation as the corpses presented many anomalies,meter-false
674,NATO members block completion of Russian operation in Ukraine through talks,meter-false
675,Russian special military operation in Ukraine helps liberate world from Western neo-colonialism,meter-false
676,NATO pushed Ukraine into an armed conflict with Russia,meter-false
677,The West is blinded by its desire to destroy Russia,meter-false
678,The US and Poland plan to establish Poland's control over its historical lands in Ukraine,meter-false
679,Poland is planning a special operation to take over Western Ukraine,meter-false
680,Poland wants to occupy Western Ukraine,meter-false
681,Poland plans to take over West Ukraine,meter-false
682,Poland prepares to overtake Western Ukraine by deploying peacekeepers,meter-false
683,"Ukraine will be partitioned, until it completely disappears as a state",meter-false
684,"Ukrainian national battalions are pagan orders, they don't consider Russians as Slavs",meter-false
685,The Russian army has nothing to do with the provocation in Bucha,meter-false
686,US chose Ukraine to create the antipode of Russia,meter-false
687,Russia launched a special military operation in accordance with the UN Charter,meter-false
688,The Guardian refutes the myth of Russian involvement in Bucha events,meter-false
689,Poland plans to restore its control over Western Belarus and Western Ukraine,meter-false
690,Denazification of Ukraine will take two or three generations,meter-false
691,NATO does everything to prolong the war in Ukraine,meter-false
692,Russia’s operation in Ukraine stems from West’s desire to dominate world,meter-false
693,West uses Ukrainians as cannon fodder in proxy war against Russia,meter-false
694,The aim of the military operation in Ukraine is to protect civilians from Kyiv,meter-false
695,Russian troops only hit military targets in Ukraine,meter-false
696,The dead people in Bucha are just part of a Ukrainian provocation,meter-false
697,Ukraine launched a missile strike on Kramatorsk railway station,meter-false
698,The West wants to destroy Eastern Christianity through the war in Ukraine,meter-false
699,"For the West, Ukraine is a ""springboard"" in its confrontation with Russia",meter-false
700,"Cruiser ""Moscow"" sunk as a result of a fire caused by the detonation of ammunition",meter-false
701,Bucha is a bloody provocation by neo-Nazis and Ukraine's counterintelligence,meter-false
702,Western military aid to Ukraine makes NATO complicit in war crimes,meter-false
703,Destructive Russophobia is the official doctrine of Poland,meter-false
704,West is planning to isolate Russian economy and cause its degradation,meter-false
705,Ukraine has walked the path of fascist Germany to a Third World War,meter-false
706,Zelenskyy not sparing Ukrainian lives; UK and US fighting Russia till last Ukrainian,meter-false
707,The Bucha massacre was a special psychological British operation,meter-false
708,Canada's foreign minister is a descendant of a Ukrainian Nazi,meter-false
709,Russian action in Ukraine to prevent Third World War,meter-false
710,"Ukrainians committed crimes in Bucha, not Russians",meter-false
711,Woman in the bombed maternity in Ukraine: there was no Russian air attack,meter-false
712,The special military operation aims to end the US dominating the world,meter-false
713,"Ukrainian fascists shelled the Kramatorsk railway station with a ""Tochka U"" missile system",meter-false
714,Ukraine is responsible for the Tochka-U-missile attack on Kramatorsk railway station,meter-false
715,"One of the ""killed"" in Bucha raises his hand, and the other suddenly changes position",meter-false
716,Sanctions against Russia are illegal,meter-false
717,Bucha is a cover up for Ukrainian fascists torturing Russian prisoners of war,meter-false
718,The invasion is Ukraine’s fault,meter-false
719,"After 2014, neo-Nazism became a part of Ukraine's political system",meter-false
720,"US, UK, EU finance provocations similar to Bucha massacre",meter-false
721,Military operation was launched because Kyiv did not implement Minsk agreements,meter-false
722,The events in Bucha are just a cynical provocation by Kyiv,meter-false
723,Britain is lying by saying that Bucha massacre is Russia's fault,meter-false
724,"Ukrainian corpses move, stand up and avoid transport in Bucha",meter-false
725,Bucha provocation aimed at accusing Russia of war crimes; no civilians suffered from Russian troops,meter-false
726,"Accusations against Russia are groundless, Bucha events are a well-directed show",meter-false
727,The images of dead bodies in Bucha may be a diversion of attention from US biolabs in Ukraine,meter-false
728,Kyiv prepared a provocation accusing the Russian army of targeting civilians in Bucha,meter-false
729,UK refused to hold a UN meeting to propagate false information on Bucha,meter-false
730,Bucha will enter war history as a site of major deception by Ukrainian authorities,meter-false
731,Bodies found in Bucha are just an Ukrainian provocation,meter-false
732,Videos from Ukrainian town Bucha are context-and-evidence-free,meter-false
733,Those filmed in Bucha were killed by Ukrainian Nazis,meter-false
734,Russian war crimes in Bucha were staged by a music channel director,meter-false
735,Ukrainian actions in Bucha are similar to those made by the White Helmets,meter-false
736,"Kyiv pursues its criminal plan to ""slaughter every single Ukrainian""",meter-false
737,Kyiv's accusations of killings in Bucha are a provocation,meter-false
738,The West is spreading fakes about Russian atrocities in Bucha,meter-false
739,Ukrainian authorities turned a blind eye toward Nazi groups,meter-false
740,"EU is not considering Russian interests, is Russophobe",meter-false
741,Ukrainian Nazis were occupying the bombed maternity hospital in Mariupol,meter-false
742,Imperialist Poland wants to annex Western Ukraine,meter-false
743,Russia was subjected to illegal sanctions,meter-false
744,The Anglo-Saxons turn Ukraine into a new Afghanistan in order to weaken Europe,meter-false
745,Russia's special operation prevented a large-scale attack on Donbas by Ukraine,meter-false
746,Ukraine is a sadist state,meter-false
747,Ukrainian fascists stored weapons and ammunition in Uman synagogue,meter-false
748,Ukrainian troops are storing weapons in synagogue,meter-false
749,Weapons to Ukraine are transported via DHL vehicles,meter-false
750,The purpose of NATO is confrontation,meter-false
751,The Nazi ideology is evident in Ukrainian schools,meter-false
752,The Russian army is targeting only military infrastructure in Ukraine,meter-false
753,"West nurtures Russophobia, should understand its harmfulness",meter-false
754,The West needs Ukraine as a battering ram against Russia,meter-false
755,Global corporations are responsible for the war in Ukraine,meter-false
756,Ukrainian Nazis used tanks to shoot at Drama Theatre in Mariupol,meter-false
757,Russian invasion of Ukraine started due to the genocide of the Russian-speaking population,meter-false
758,NATO is interested in further military escalation,meter-false
759,Western Ukraine is home of Ukrainian Nazism,meter-false
760,Biolabs in Ukraine financed by Joe Biden's son,meter-false
761,Poland wants to take over Western Ukraine under NATO’s umbrella,meter-false
762,Genocide committed by the Kyiv regime was impossible to stop by political means,meter-false
763,"Ukraine is not a sovereign state, but completely subordinate to NATO and the US",meter-false
764,The Russian forces are saving Ukraine from captivity under neo-nazism and otherwise unavoidable genocide,meter-false
765,Ukraine attacks Russia with biological weapons,meter-false
766,Russia attacked because of Kyiv’s failure to implement the Minsk agreements,meter-false
767,Dead pregnant woman in Mariupol is actually alive,meter-false
768,"Azov/ CIA sponsored the ""colour revolution"" in Ukraine and continues to sponsor Nazi units",meter-false
769,The US plans to send infected migratory birds to infect Russia,meter-false
770,The purpose of the operation in Ukraine is to save people from genocide,meter-false
771,Bioweapons were developed in Ukraine,meter-false
772,The West does not want a peaceful solution in Ukraine,meter-false
773,"It is not a war, it is the liberation of Ukrainians from neo-fascism",meter-false
774,Z and V – are not alone: Iran has opened a second front with attacks on the American base,meter-false
775,US-funded laboratories in Ukraine aimed to send infected migratory birds to Russia,meter-false
776,Research on bioweapons has been carried out in laboratories in Ukraine,meter-false
777,Ukraine was preparing to attack Belarus,meter-false
778,The West has done everything to make Nazis the masters in Ukraine,meter-false
779,Russia did not attack Ukraine,meter-false
780,The US was developing biological weapons against certain ethnic groups in Ukraine,meter-false
781,The bombing of the Mariupol hospital was staged,meter-false
782,"The West is the real enemy of Russia, Ukraine and Poland",meter-false
783,Poland will be the next victim of Western provocations after Ukraine,meter-false
784,Ukrainians carried out the arson of Zaporizhya nuclear plant,meter-false
785,West has turned a blind eye to the genocide in Ukraine,meter-false
786,A NATO-Labelled Laptop used by the Neo-Nazis proves that Ukraine was about to invade Donbas and Crimea,meter-false
787,Ukraine and US violated the Biological Weapons Convention,meter-false
788,"Ukraine has a solution to recognising Crimea, DNR, and LNR",meter-false
789,There were US-funded biological experiments in Ukraine to enhance pathogens,meter-false
790,Russia has not attacked the Zaporizhzhia nuclear power plant,meter-false
791,"Ukrainians shoot from residential areas, use children as human shields",meter-false
792,Western powers provoked Russia into a war against Ukraine,meter-false
793,Facebook allows Azov Nazi content to be published freely,meter-false
794,The US is secretly developing biological weapons in Ukraine,meter-false
795,Zelenskyy is trying to provoke a conflict between NATO and Russia,meter-false
796,DPR and LPR broke away after the coup in Kyiv,meter-false
797,NATO planned to unleash WWIII with the use of nuclear weapons against Russia,meter-false
798,US hasn’t ratified the Biological Weapons Convention and uses labs around Russia,meter-false
799,Russian troops are not threatening the civilian population in Ukraine,meter-false
800,US biolabs were forced to clean up their tracks after the Russian Operation,meter-false
801,Nazi ideology is imposed in Ukraine,meter-false
802,West needs the topic of nuclear war to support Russophobia,meter-false
803,Kyiv regime came to power as a result of illegal coup organised by the West,meter-false
804,Ukrainian nationalists don't let civilians evacuate and use them as human shield,meter-false
805,Ukrainian nationalists are implementing terroristsic tactics,meter-false
806,Russian troops trying to avoid civilian casualties in Ukraine,meter-false
807,No one believes in Kyiv's independence anymore,meter-false
808,West itself rejects dialogue on new security architecture,meter-false
809,Russian operation against Ukraine prevents attack on Donbas and Russia,meter-false
810,"West deceived Russia, then carried out a coup in Ukraine unleashing massacre in Donbas",meter-false
811,US and EU organised a coup d'état in Kyiv creating an extremely militarised Nazi state,meter-false
812,Russian forces are not attacking civilian targets,meter-false
813,Ukraine uses Kyiv residents as human shield,meter-false
814,President Zelenskyy has left Kyiv,meter-false
815,Tensions in Ukraine are a Western intelligence plot to destabilise Russia,meter-false
816,The current event in Ukraine is a civil war provoked by the US: Russians and Ukrainians are one people,meter-false
817,Neo-Nazis are part of political mainstream in Ukraine,meter-false
818,The real power in Ukraine is in the hands of extremists and neo-Nazis,meter-false
819,Ukraine systematically killed 13 thousand people in Donbas,meter-false
820,Russian troops pose no threat to Ukrainian civilians,meter-false
821,Zelenskyy is a dependent person who was brought to power by Washington,meter-false
822,Spiegel's document confirms Russian grievances about NATO expansion,meter-false
823,Genocide in Ukraine is a fact,meter-false
824,Ukrainian crisis was caused by West’s disregard for neo-Nazi's crimes,meter-false
825,The West had been provoking the war in Ukraine for years – Russia had no other choice,meter-false
826,"Neo-Nazis commit genocide in Ukraine, Russia fights them",meter-false
827,Putin should receive the Nobel Peace Prize for ending the sad drama of Donbas,meter-false
828,Half of the Poles do not want Poland to support Ukraine,meter-false
829,The West is lying when it claims that Russia “invaded” and “attacked” Ukraine,meter-false
830,Ukraine destroyed the Minsk agreements,meter-false
831,Poroshenko and Zelenskyy have been refusing to implement the Minsk agreements,meter-false
832,Western leaders need conflict in Ukraine for their ratings,meter-false
833,Euromaidan was a coup by radicals,meter-false
834,"West pushing Ukraine to war crimes with the use of chemical weapons, bombing of civilians",meter-false
835,Biden doing his best to start a war between Russia and Ukraine,meter-false
836,Russia has never attacked anyone,meter-false
837,NATO floods Ukraine with modern weapons to push Kyiv for a military solution in Donbas,meter-false
838,Kindergarten in East Ukraine was purposefully destroyed by a Ukrainian tank to underpin the Ukrainian negotiation position,meter-false
839,Moscow must interfere because Kyiv gasses people in camps,meter-false
840,Polish psychopaths interpret all Russian actions as “aggression”,meter-false
841,Russia has nothing to do with the intra-Ukrainian conflict,meter-false
842,US transfered jihadist groups in Eastern Ukraine to prepare a provocation against Russia,meter-false
843,A referendum and a coup forced Luhansk and Donetsk to declare independence,meter-false
844,US companies promote war in Ukraine to sell weapons,meter-false
845,What is happening in the Donbas today is a genocide,meter-false
846,The US is interested in unleashing a war between Russia and Ukraine,meter-false
847,The US needs war between Russia and Ukraine to weaken Russia,meter-false
848,"Just like Russiagate, Western hysteria about Ukraine is based on false information",meter-false
849,There is no evidence that Russian is planning an invasion of Ukraine,meter-false
850,Russia only supports the legitimate rights of the Donbas people,meter-false
851,The West continues to accuse Russia of “massing troops” near the Ukrainian border,meter-false
852,NATO has no interest in peace in Ukraine,meter-false
853,Russian-Belarusian defensive exercises are response to US war preparation in Eastern Europe,meter-false
854,US and UK are mainly responsilbe for escalation around Ukraine,meter-false
855,"Western ""games"" could lead to tragedy",meter-false
856,Ukraine does not want the return of Donbas because of the neo-Nazi cult of Bandera,meter-false
857,"The Minsk agreements require ""special legal status"" for Donetsk",meter-false
858,Russia is not a party to the Minsk Agreement,meter-false
859,Washington seeks a war between Russia and Ukraine; Moscow tries to avoid it,meter-false
860,"The UK, Poland and Ukraine want to create a mini-NATO based on Russophobia",meter-false
861,Removal of YouTube accounts from LNR and DNR violates freedom of information,meter-false
862,Biden wants to destroy the Ukrainian state to prevent investigation on his son,meter-false
863,The West wants to turn Ukrainians against Russians,meter-false
864,Kyiv is persistently sabotaging the Minks agreements,meter-false
865,Kyiv is refusing to implement the Minsk agreements,meter-false
866,The United States wants to drag Russia into an armed conflict,meter-false
867,Anglo-Saxons and their Central European satellites seek conflict with Russia at all costs,meter-false
868,Ukraine will become a springboard for possible military operations against Russia,meter-false
869,The US will start a war in Ukraine when NATO coalition against Russia is ready,meter-false
870,Russia is not involved in the conflict in Eastern Ukraine,meter-false
871,NATO and US push Ukraine to war with Donbas,meter-false
872,"By arming Ukrainians, the West is triggering a conflict with Russia",meter-false
873,Security situation in Donbas is worse thanks to Ukraine,meter-false
874,The West is urging Zelensky to go to war in Donbas,meter-false
875,Allegations that Russia is threatening Ukraine are absurd,meter-false
876,Anglo-Saxons want to involve Ukraine in a war against Slavs,meter-false
877,Ukraine uses videos of gay couples to improve their fighting spirit,meter-false
878,US arms' deliveries drives Ukraine towards a military solution in Donbas,meter-false
879,NATO is pushing Ukraine into conflict by providing military-technical support,meter-false
880,The weapons supplied by the West to Ukraine are actually useless,meter-false
881,Ukraine mulling over armed provocations in Donbas,meter-false
882,Ukraine is a toy of the US and NATO used for geopolitical pressure on Moscow,meter-false
883,Ukraine has foreign overlords overseas,meter-false
884,Ukrainians want Russian blood,meter-false
885,European Union is trading Russophobia,meter-false
886,The US and NATO are baselessly getting hysterical about an imagined Russian invasion of Ukraine,meter-false
887,NATO has no unity and is on the verge of disintegration,meter-false
888,US and Ukrainian talk of Russian invasion is aimed at inflaming anti-Russian rhetoric,meter-false
889,Chemical weapons “provocations” are being prepared by the Ukrainian Military,meter-false
890,Ukraine is a tool of Western countries against Russia,meter-false
891,The United States intimidates Russia with sanctions,meter-false
892,The UK wants to provoke a war between Ukraine and Russia in order to harm Europe,meter-false
893,Chemical weapons “provocations” are prepared in Donbas,meter-false
894,Ukrainian army is preparring sabotage in chemical production facilities,meter-false
895,Washington seeks its money back arranging a famine in Ukraine,meter-false
896,Accusations against Russia intend to divert attention from Ukraine’s attempts to disrupt peaceful settlement of Donbas conflict,meter-false
897,US plans to fight Russia to the last Ukrainian,meter-false
898,US threats against Russia could spark second civil war in Ukraine,meter-false
899,The West is preparing provocations in Ukraine,meter-false
900,The American invasion of Ukraine publicly depicted as a Russian invasion,meter-false
901,The US plans a false flag chemical attack on Donbas to blame Russia for it,meter-false
902,The US should force Ukraine to implement the Minsk agreements,meter-false
903,"State terror is now taking place in Ukraine, comparable to the times of the Nazi occupation",meter-false
904,"For the West, Ukraine is a platform for conflict against Russia",meter-false
905,The West may resort to its old false flag method with a chemical attack in Donbas,meter-false
906,U.S. provocation in 2014 caused the Ukrainian tragedy,meter-false
907,No Russian military in the Donbas or in other parts of Ukraine,meter-false
908,West needs a hotspot on Russian border; NATO instructors are involved in Donbas war,meter-false
909,The EU trains anti-Russian warriors in Ukraine,meter-false
910,The US want to drag Russia into war,meter-false
911,"Events in Belarus, Ukraine, and Kazakhstan are communicating vessels",meter-false
912,Ukraine is the greatest threat to security and peace in Europe,meter-false
913,Ukraine is a failed state that NATO aims to use as a cannon fodder against Russia,meter-false
914,Ukraine’s army shot a Javelin missile for the first time in Donbas,meter-false
915,The US and Annalena Baerbock are inciting the Ukrainians to war,meter-false
916,"US, UK and Canada tried to use Ukraine as a battery ram against Russia",meter-false
917,Ukraine continues to gather military equipment in Donbas,meter-false
918,NATO is turning Ukraine into a bridgehead against Russia,meter-false
919,The civil war in Ukraine has been going on for 8 years,meter-false
920,The US is escalating Ukrainian civil war,meter-false
921,"The West wants to provoke a ""little war"" in Ukraine and then blame Russia for it",meter-false
922,Kyiv still does not respect the Minsk Agreements,meter-false
923,US private militaries are preparing a chemical attack in Donbas,meter-false
924,Kyiv is not fulfilling its commitments under the Minsk agreements,meter-false
925,Kyiv's leaders do not hide their desire to move from a Russophobic policy to genocide,meter-false
926,US Deep State drags the world to a war over Ukraine; NATO is criminal and terrorist organisation,meter-false
927,The EU used the Eastern Partnership Summit to launch more fake news about Russia,meter-false
928,"Kyiv is not complying with the Minsk agreements, but trying to sabotage them",meter-false
929,NATO is adding fuel to the fire to escalate civil war in Ukraine,meter-false
930,Hysteria around the Russian invasion of Ukraine is a cover for Ukraine’s attack on Donbas,meter-false
931,"In 2014, Ukraine launched a military operation against DPR and LPR",meter-false
932,"The West, in fact, recognised that Crimea belongs to Russia",meter-false
933,Russian speakers in Donbas are victims of genocide,meter-false
934,"Biden’s stance on Ukraine was a gesture to Russophobic Baltics, Poland and Brussels",meter-false
935,US and NATO want to inflame an endless military conflict near Russian borders,meter-false
936,"Ukraine is stirring up hysteria around a fabricated ""Russian aggression""",meter-false
937,Ukraine does not comply with Minsk Agreements; similar accusations against Russia are absurd,meter-false
938,The West is provoking a war against Russia,meter-false
939,Russia is a victim of anti-Russian rhetoric and it is not a threat to Ukraine,meter-false
940,The goal of current tensions around Ukraine is to promote its integration into NATO,meter-false
941,"The West screams about Russian threat, but ignores violation of rights of minorities in Ukraine",meter-false
942,The US and NATO won’t hesitate to risk the lives of Ukrainians in a war,meter-false
943,Ukraine denied reports about imminent Russian invasion; changed its stance under Western pressure,meter-false
944,The West is falsely announcing a Russian invasion to sell weapons to Ukraine,meter-false
945,NATO is egging Ukraine on a military gamble,meter-false
946,Russia is not a threat to Ukraine and is not involved in the war in Ukraine,meter-false
947,Campaign against Russia is a distraction from Ukraine’s military operation in Donbas,meter-false
948,The EU asks Russia to let the Donbas population die of starvation,meter-false
949,Russia does not intend to invade Ukraine while Kyiv is planning to attack Donbas,meter-false
950,Messages about Russian aggression against Ukraine are propaganda,meter-false
951,Claims that Russia is engaged in a disinfo campaign against Ukraine are baseless,meter-false
952,Kyiv refuses to implement the Minsk agreements and the Normandy agreements,meter-false
953,Russian aggression is used as pretext to station NATO military close to Russia's borders,meter-false
954,There was a coup in Ukraine in February 2014,meter-false
955,The US is instigating war in Ukraine to boycott the Nord Stream 2 project,meter-false
956,NATO arms' deliveries nudge Ukraine towards a military solution in Donbas,meter-false
957,Joining Russia saved Crimeans from bloodshed,meter-false
958,Kyiv cannot apply for NATO membership until it ends Ukrainian civil war,meter-false
959,"The US desperately needs a ""little war"" with Russia; pushes Ukraine towards escalation",meter-false
960,The 2014 coup in Kyiv was followed by the ongoing armed resistance in the Donbas,meter-false
961,Ukraine tries to drag Russia into hostilities in Donbas,meter-false
962,"Ukraine is looking for a war, as the government needs a controlled conflict",meter-false
963,"Ukraine's Euromaidan coup led to civil war, Crimea's reunification with Russia",meter-false
964,Under external control Ukraine is doomed to escalate the conflict in Donbas,meter-false
965,New date for Ukrainian offensive in Donbas,meter-false
966,Western curators want Kyiv to start a war in Donbas and involve Moscow in conflict,meter-false
967,Ukraine is ruled by a Nazi junta,meter-false
968,Russian talks with Ukraine are pointless since Zelensky is not the one in charge,meter-false
969,Ukrainian commandos seized an observer,meter-false
970,The civil war in Ukraine started because of NATO,meter-false
971,It is absurd to claim that Russia is hindering the settlement of the conflict in Donbas,meter-false
972,Russia is not part of the internal conflict in Ukraine,meter-false
973,Russia never violated Ukraine's border and is certainly not involved in the war in Donbas,meter-false
974,Russia is not a party to the Donbas conflict,meter-false
